District,Year,Crop,Season,Area_Cultivated_Hectares,Average_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_Type,Soil_pH,Nitrogen_N_kg_per_ha,Phosphorus_P_kg_per_ha,Potassium_K_kg_per_ha,Irrigation_Availability,Yield_kg_per_ha,Total_Yield_kg
Sangli,2023,Cotton,Kharif,8.78,30.7,317.8,89.0,Black,7.5,114.94,62.67,42.76,Irrigated,2761.33,24237.46
Sangli,2023,Cotton,Zaid,13.65,25.2,1366.7,59.3,Clayey,7.21,118.16,30.61,45.7,Irrigated,1949.85,26620.57
Sangli,2023,Cotton,Zaid,6.01,34.2,995.6,43.6,Loamy,8.45,87.86,44.95,39.99,Irrigated,2008.87,12075.08
Sangli,2023,Groundnut,Zaid,22.68,28.7,777.8,41.0,Black,7.3,31.05,48.33,56.61,Irrigated,1903.34,43159.88
Sangli,2023,Groundnut,Zaid,34.17,29.0,477.0,85.5,Loamy,6.75,30.77,39.58,33.74,Irrigated,1602.22,54746.42
Sangli,2023,Jowar,Zaid,39.97,29.4,440.6,45.4,Loamy,7.3,25.75,63.39,29.61,Partially Irrigated,2098.14,83856.1
Sangli,2023,Jowar,Zaid,43.25,25.7,482.6,67.5,Black,7.08,67.94,41.8,20.88,Partially Irrigated,2140.04,92559.79
Sangli,2023,Maize,Rabi,28.33,18.0,742.7,69.2,Clayey,5.6,83.55,49.18,48.56,Rainfed,2210.92,62646.0
Sangli,2023,Maize,Kharif,2.08,18.8,720.6,82.1,Loamy,6.4,66.55,62.58,33.62,Irrigated,3770.68,7861.3
Sangli,2023,Maize,Kharif,3.0,28.1,456.7,56.1,Clayey,6.04,74.57,52.26,52.83,Rainfed,2293.61,6891.67
Sangli,2023,Maize,Zaid,41.11,24.0,423.5,44.4,Laterite,7.21,105.91,33.43,27.57,Partially Irrigated,2856.44,117417.67
Sangli,2023,Rice,Zaid,25.91,21.6,1682.5,69.4,Red,6.22,128.08,87.75,39.74,Partially Irrigated,4766.29,123506.17
Sangli,2023,Rice,Zaid,43.12,22.4,1535.5,72.8,Laterite,6.09,96.32,47.9,38.38,Partially Irrigated,3981.78,171679.51
Sangli,2023,Rice,Rabi,41.93,29.2,1385.0,43.5,Loamy,7.01,82.8,31.62,58.94,Partially Irrigated,3873.92,162449.55
Sangli,2023,Rice,Zaid,5.95,28.0,1508.2,77.7,Red,6.21,128.75,43.44,38.91,Partially Irrigated,3876.38,23046.68
Sangli,2023,Soybean,Zaid,3.36,26.6,557.0,65.0,Sandy,5.78,9.33,58.44,31.69,Irrigated,1504.23,5055.9
Sangli,2023,Soybean,Kharif,21.46,27.4,669.5,52.4,Red,6.5,14.47,29.53,47.88,Irrigated,1579.41,33887.94
Sangli,2023,Soybean,Zaid,42.39,26.4,492.8,87.1,Red,5.99,36.58,43.66,55.87,Irrigated,2490.74,105574.6
Sangli,2023,Sugarcane,Zaid,18.98,30.1,1985.7,56.2,Clayey,6.16,282.88,137.4,53.47,Partially Irrigated,101103.98,1919044.47
Sangli,2023,Sugarcane,Rabi,41.11,29.6,2047.0,69.8,Red,6.77,212.85,99.26,112.54,Rainfed,73707.65,3030338.58
Sangli,2023,Sunflower,Kharif,9.94,25.4,378.9,58.8,Clayey,7.74,112.19,54.45,34.33,Rainfed,1355.74,13480.6
Sangli,2023,Sunflower,Rabi,26.92,28.0,498.0,55.6,Laterite,6.8,73.62,61.9,53.01,Rainfed,1118.48,30106.8
Sangli,2023,Wheat,Zaid,20.81,26.7,473.9,74.6,Red,6.9,104.97,30.79,58.45,Rainfed,1706.25,35509.91
Sangli,2023,Wheat,Rabi,46.71,24.2,589.2,83.1,Laterite,5.67,134.98,45.71,80.72,Partially Irrigated,2896.86,135325.31
Sangli,2023,Wheat,Kharif,22.9,15.6,656.4,69.8,Clayey,5.81,146.13,57.97,30.72,Partially Irrigated,2899.44,66409.82
Sangli,2023,Wheat,Kharif,3.15,19.7,288.2,79.4,Laterite,5.36,117.54,60.58,46.51,Rainfed,1908.69,6007.92
Sangli,2023,Wheat,Kharif,17.53,16.0,507.4,40.1,Loamy,6.56,116.89,42.26,74.79,Partially Irrigated,3781.69,66290.61
Sangli,2023,Wheat,Kharif,4.32,24.9,550.0,43.0,Sandy,7.79,146.87,77.54,53.58,Rainfed,3256.17,14057.19
Satara,2023,Bajra,Kharif,7.25,23.7,461.1,43.8,Red,7.59,47.76,23.71,31.64,Rainfed,1022.4,7410.02
Satara,2023,Cotton,Kharif,40.8,36.0,525.7,61.6,Black,6.17,79.65,28.02,40.43,Irrigated,1819.7,74245.73
Satara,2023,Groundnut,Rabi,34.01,27.3,510.1,52.0,Red,5.26,14.92,22.61,91.99,Irrigated,1505.28,51189.71
Satara,2023,Groundnut,Kharif,49.18,25.4,582.8,61.5,Clayey,5.46,35.17,61.52,45.84,Rainfed,1508.35,74185.0
Satara,2023,Groundnut,Kharif,38.89,31.2,746.4,61.5,Black,6.85,31.13,66.52,124.34,Rainfed,1774.26,68999.16
Satara,2023,Groundnut,Kharif,32.66,27.0,736.2,58.4,Loamy,6.0,20.95,40.44,86.52,Partially Irrigated,1471.27,48058.84
Satara,2023,Groundnut,Kharif,38.91,30.8,531.3,57.4,Sandy,6.9,26.29,46.01,90.53,Partially Irrigated,1652.07,64277.47
Satara,2023,Groundnut,Kharif,20.13,19.3,774.7,71.2,Laterite,6.15,32.54,59.05,76.26,Irrigated,1739.13,35007.7
Satara,2023,Jowar,Kharif,16.48,21.1,636.5,68.0,Black,6.13,51.02,43.44,41.93,Irrigated,2263.99,37310.21
Satara,2023,Jowar,Kharif,3.14,27.0,561.3,81.1,Loamy,8.01,43.14,41.77,23.27,Irrigated,1825.57,5739.3
Satara,2023,Maize,Rabi,47.62,30.9,791.7,54.9,Loamy,5.8,86.57,49.69,61.4,Partially Irrigated,3607.42,171779.54
Satara,2023,Maize,Zaid,1.3,23.3,644.7,85.4,Black,6.1,101.04,46.1,36.94,Rainfed,3279.4,4264.21
Satara,2023,Maize,Rabi,44.02,18.6,362.7,66.4,Clayey,6.5,88.16,55.95,47.1,Rainfed,2078.15,91471.08
Satara,2023,Maize,Rabi,26.18,23.7,921.1,72.3,Laterite,7.24,105.05,18.87,52.67,Rainfed,2484.08,65032.58
Satara,2023,Maize,Zaid,44.85,18.0,299.3,80.4,Black,7.02,76.96,23.99,50.49,Rainfed,1759.93,78925.17
Satara,2023,Rice,Rabi,31.72,35.4,1693.5,63.0,Sandy,6.22,84.69,78.19,44.48,Irrigated,4501.12,142786.48
Satara,2023,Rice,Rabi,8.17,26.7,1318.5,62.9,Laterite,5.7,107.34,44.8,46.04,Rainfed,3423.66,27957.81
Satara,2023,Rice,Zaid,31.26,33.8,1346.9,73.4,Sandy,6.19,137.73,55.17,70.4,Partially Irrigated,4955.76,154897.57
Satara,2023,Soybean,Kharif,26.01,30.7,343.8,75.0,Laterite,6.88,31.52,88.83,54.55,Partially Irrigated,2115.57,55028.06
Satara,2023,Soybean,Kharif,25.5,21.2,707.9,41.3,Loamy,7.1,32.51,114.76,65.88,Irrigated,3492.27,89043.27
Satara,2023,Sugarcane,Zaid,17.12,32.8,1771.4,48.3,Loamy,6.84,304.38,80.95,110.82,Rainfed,57577.15,985996.77
Satara,2023,Sunflower,Rabi,21.65,21.5,599.2,45.5,Clayey,6.08,57.95,34.94,38.48,Partially Irrigated,785.04,16993.45
Satara,2023,Sunflower,Kharif,28.52,27.4,457.9,58.4,Laterite,6.97,60.95,57.53,40.05,Rainfed,1178.66,33612.48
Satara,2023,Sunflower,Kharif,11.51,27.4,657.2,51.2,Loamy,6.43,90.21,57.49,58.19,Partially Irrigated,1610.25,18533.47
Satara,2023,Sunflower,Rabi,34.25,18.9,506.2,65.9,Sandy,6.65,66.48,26.71,51.96,Rainfed,934.36,32006.25
Satara,2023,Sunflower,Zaid,14.23,20.6,455.4,69.1,Black,7.19,87.05,34.08,33.29,Irrigated,1203.15,17118.74
Satara,2023,Sunflower,Rabi,49.8,22.5,495.1,43.8,Loamy,6.6,70.67,55.97,74.44,Irrigated,2080.27,103593.37
Satara,2023,Wheat,Kharif,24.38,18.1,424.6,51.2,Black,6.72,164.57,96.42,70.44,Irrigated,4915.57,119845.84
Satara,2023,Wheat,Zaid,7.4,25.0,638.1,83.0,Clayey,6.25,139.35,50.2,61.19,Partially Irrigated,3153.02,23338.02
Satara,2023,Wheat,Zaid,40.5,18.4,592.1,47.8,Loamy,6.73,104.02,53.74,37.14,Rainfed,2338.33,94712.79
Satara,2023,Wheat,Zaid,19.95,19.0,464.5,49.5,Red,7.09,135.28,74.77,61.05,Irrigated,3879.98,77402.52
Solapur,2023,Bajra,Kharif,16.25,29.1,247.1,40.1,Red,6.35,75.73,22.51,23.96,Rainfed,1205.85,19589.93
Solapur,2023,Bajra,Rabi,46.92,30.0,382.1,70.5,Loamy,6.93,54.67,35.16,42.62,Rainfed,1562.63,73323.57
Solapur,2023,Cotton,Rabi,25.24,40.1,625.9,51.0,Sandy,6.86,80.37,15.06,36.28,Partially Irrigated,1249.88,31546.41
Solapur,2023,Cotton,Zaid,47.15,28.2,868.7,53.6,Loamy,7.34,78.35,51.35,54.5,Irrigated,2801.82,132104.16
Solapur,2023,Cotton,Rabi,15.4,25.0,1212.3,80.3,Clayey,7.36,82.38,52.08,40.56,Partially Irrigated,1595.6,24573.69
Solapur,2023,Groundnut,Zaid,18.09,29.3,440.4,85.9,Loamy,6.02,29.22,17.14,54.38,Rainfed,1052.77,19049.16
Solapur,2023,Groundnut,Kharif,33.44,20.7,686.0,79.8,Sandy,6.43,34.13,70.8,55.18,Irrigated,2439.82,81583.69
Solapur,2023,Groundnut,Rabi,44.83,27.7,417.6,45.9,Sandy,6.98,19.8,53.41,57.6,Partially Irrigated,1729.88,77547.32
Solapur,2023,Groundnut,Kharif,2.95,30.8,608.7,87.2,Black,6.49,33.66,51.6,66.61,Irrigated,2476.87,7306.38
Solapur,2023,Maize,Zaid,3.85,24.3,558.5,49.7,Clayey,6.56,120.65,65.1,34.31,Rainfed,3278.62,12612.0
Solapur,2023,Maize,Zaid,40.7,23.9,484.2,42.0,Black,7.18,53.64,39.89,51.58,Partially Irrigated,2255.06,91775.92
Solapur,2023,Maize,Kharif,47.87,30.4,704.6,76.8,Black,6.77,103.34,68.61,49.22,Irrigated,4947.04,236796.96
Solapur,2023,Maize,Kharif,45.91,29.4,619.9,81.8,Sandy,5.95,110.0,77.7,35.31,Partially Irrigated,4376.29,200929.14
Solapur,2023,Maize,Rabi,1.94,27.0,558.2,54.3,Black,6.6,58.32,67.05,74.02,Rainfed,2910.43,5659.37
Solapur,2023,Rice,Rabi,1.42,27.6,1487.8,62.3,Red,5.71,91.38,56.12,42.96,Irrigated,5522.73,7855.08
Solapur,2023,Rice,Zaid,44.07,24.1,1695.5,73.2,Sandy,6.38,109.64,40.58,57.25,Irrigated,4440.25,195690.95
Solapur,2023,Rice,Kharif,1.28,28.4,1029.6,82.5,Loamy,5.92,123.62,31.98,37.21,Rainfed,3084.43,3937.14
Solapur,2023,Soybean,Rabi,20.51,28.3,585.5,57.3,Clayey,7.14,22.63,38.44,46.09,Partially Irrigated,1648.26,33806.33
Solapur,2023,Soybean,Zaid,36.98,28.6,621.6,44.1,Laterite,6.38,34.43,10.02,43.51,Rainfed,1561.54,57747.48
Solapur,2023,Soybean,Kharif,5.34,27.6,746.5,48.1,Sandy,6.92,22.49,111.07,72.83,Irrigated,2720.53,14521.37
Solapur,2023,Soybean,Rabi,39.11,26.0,624.4,81.0,Black,5.68,33.87,52.35,79.87,Partially Irrigated,2237.69,87508.98
Solapur,2023,Soybean,Rabi,23.05,26.4,612.2,52.5,Clayey,6.3,16.31,72.77,45.23,Partially Irrigated,2017.16,46497.98
Solapur,2023,Soybean,Kharif,6.21,24.9,519.1,53.2,Red,5.85,31.46,66.63,43.97,Partially Irrigated,2115.87,13130.14
Solapur,2023,Sugarcane,Kharif,31.11,25.5,2672.5,55.7,Red,6.23,240.68,49.17,90.07,Rainfed,37152.77,1155806.64
Solapur,2023,Sugarcane,Kharif,27.69,25.5,991.3,81.9,Laterite,5.74,262.39,79.54,59.96,Rainfed,38946.14,1078441.14
Solapur,2023,Sugarcane,Kharif,31.08,36.4,2643.8,57.0,Loamy,6.78,191.77,88.74,71.38,Partially Irrigated,53124.0,1651309.79
Solapur,2023,Sunflower,Kharif,43.38,18.8,319.7,53.1,Laterite,7.14,87.78,39.81,56.01,Irrigated,1520.42,65948.86
Solapur,2023,Sunflower,Kharif,3.23,30.7,525.1,70.5,Laterite,7.64,97.83,31.85,28.92,Partially Irrigated,1007.62,3255.38
Solapur,2023,Sunflower,Rabi,45.2,23.9,634.1,41.1,Red,7.42,98.15,46.83,22.01,Rainfed,1120.3,50642.39
Solapur,2023,Wheat,Rabi,35.28,15.1,411.8,75.3,Laterite,6.9,112.19,37.59,32.12,Rainfed,1788.82,63113.76
Wardha,2023,Bajra,Zaid,20.68,33.0,369.1,68.6,Sandy,7.2,59.54,51.23,25.64,Rainfed,1648.64,34088.24
Wardha,2023,Bajra,Zaid,16.75,32.0,383.0,64.2,Clayey,7.27,96.39,56.59,27.27,Rainfed,1983.82,33225.75
Wardha,2023,Bajra,Zaid,21.18,33.5,260.2,74.8,Loamy,6.44,68.46,30.02,11.13,Irrigated,1107.73,23458.95
Wardha,2023,Cotton,Rabi,9.36,29.7,926.9,79.4,Black,7.7,106.62,35.65,33.97,Irrigated,2858.39,26750.28
Wardha,2023,Cotton,Rabi,12.28,32.9,1035.4,48.3,Red,6.44,75.37,53.54,59.52,Rainfed,1694.01,20799.94
Wardha,2023,Jowar,Kharif,23.01,29.6,606.6,89.5,Sandy,7.36,27.42,44.73,45.59,Rainfed,1747.72,40210.5
Wardha,2023,Jowar,Rabi,4.61,33.5,312.8,49.6,Black,6.77,46.01,33.21,26.73,Rainfed,1441.95,6640.9
Wardha,2023,Jowar,Zaid,44.26,21.3,555.6,49.6,Loamy,7.48,49.78,42.01,25.49,Partially Irrigated,1823.19,80688.73
Wardha,2023,Rice,Kharif,48.13,24.6,1529.4,72.1,Clayey,6.7,105.94,30.66,69.63,Irrigated,6387.39,307434.0
Wardha,2023,Rice,Rabi,49.41,29.3,1573.0,45.9,Red,6.17,88.21,51.2,33.16,Rainfed,3123.77,154360.12
Wardha,2023,Soybean,Zaid,44.0,25.8,836.8,53.6,Loamy,6.47,40.52,55.28,53.02,Partially Irrigated,2197.64,96699.46
Wardha,2023,Soybean,Zaid,16.76,31.0,629.6,75.6,Red,5.89,33.74,68.45,55.77,Rainfed,1951.65,32709.18
Wardha,2023,Sugarcane,Kharif,25.17,25.6,2243.5,67.0,Sandy,5.86,64.17,104.74,97.52,Irrigated,63429.76,1596610.5
Wardha,2023,Sugarcane,Kharif,40.22,35.6,1973.8,61.3,Red,6.6,134.92,95.97,113.92,Irrigated,72218.21,2904975.47
Wardha,2023,Sugarcane,Kharif,40.12,27.1,1904.7,61.2,Laterite,7.13,101.16,35.09,92.41,Irrigated,52246.96,2095983.98
Wardha,2023,Sugarcane,Rabi,5.39,22.2,2696.7,67.3,Clayey,6.92,107.18,101.14,92.05,Rainfed,39856.53,214684.32
Wardha,2023,Sugarcane,Rabi,8.04,37.9,2533.5,62.1,Red,6.64,129.73,77.24,131.09,Irrigated,58213.12,467792.94
Wardha,2023,Sunflower,Kharif,36.83,29.7,653.7,40.9,Loamy,7.41,82.5,24.67,40.86,Irrigated,1129.86,41613.1
Wardha,2023,Sunflower,Zaid,47.71,30.0,558.3,60.4,Black,6.55,32.98,44.13,35.5,Irrigated,1089.73,51991.84
Wardha,2023,Sunflower,Kharif,19.78,25.2,404.4,69.9,Red,6.33,109.75,73.23,58.98,Irrigated,2279.13,45088.32
Wardha,2023,Sunflower,Kharif,11.54,28.1,529.2,41.0,Red,6.11,103.03,36.18,38.91,Partially Irrigated,1412.79,16310.08
Wardha,2023,Sunflower,Rabi,24.04,31.4,368.0,84.4,Loamy,7.21,121.57,43.85,35.71,Irrigated,1512.26,36351.47
Wardha,2023,Sunflower,Kharif,35.94,25.2,486.5,71.2,Black,6.47,101.81,45.01,80.6,Rainfed,1623.98,58358.85
Wardha,2023,Wheat,Zaid,4.03,16.7,534.5,48.9,Black,7.54,187.49,58.71,41.43,Partially Irrigated,3530.95,14223.58
Yavatmal,2023,Bajra,Kharif,49.44,32.1,456.4,45.7,Black,6.61,59.33,41.66,25.25,Rainfed,1251.82,61888.0
Yavatmal,2023,Bajra,Kharif,9.97,34.9,359.5,73.0,Black,6.95,53.44,36.15,16.07,Irrigated,1544.01,15398.4
Yavatmal,2023,Cotton,Zaid,48.14,31.7,861.8,75.3,Sandy,7.07,118.49,45.52,50.96,Partially Irrigated,2299.35,110694.48
Yavatmal,2023,Cotton,Kharif,36.51,24.6,762.6,77.3,Clayey,6.56,99.65,44.6,53.47,Irrigated,2387.93,87175.67
Yavatmal,2023,Cotton,Kharif,44.02,28.3,840.3,84.7,Loamy,8.09,75.66,22.62,33.95,Partially Irrigated,1351.85,59513.13
Yavatmal,2023,Cotton,Rabi,2.52,25.8,931.8,63.9,Clayey,7.98,94.43,41.73,37.23,Irrigated,2394.15,6028.47
Yavatmal,2023,Cotton,Rabi,49.66,28.7,864.0,51.2,Black,7.8,64.24,51.21,40.26,Irrigated,2197.97,109159.09
Yavatmal,2023,Groundnut,Zaid,10.91,36.0,729.5,66.1,Laterite,5.84,27.44,12.15,63.68,Irrigated,1421.03,15501.34
Yavatmal,2023,Groundnut,Zaid,30.14,22.6,745.4,76.8,Sandy,5.74,21.37,51.55,81.15,Rainfed,1323.18,39877.47
Yavatmal,2023,Jowar,Rabi,23.07,25.6,654.5,73.2,Laterite,6.73,34.67,40.88,37.02,Rainfed,1538.14,35482.05
Yavatmal,2023,Jowar,Zaid,30.37,31.6,522.1,69.3,Laterite,6.68,89.63,43.31,19.18,Partially Irrigated,2514.48,76370.37
Yavatmal,2023,Maize,Zaid,41.97,29.7,834.4,50.9,Black,6.18,132.72,33.22,51.65,Irrigated,3995.84,167703.67
Yavatmal,2023,Maize,Zaid,36.12,24.6,593.8,71.6,Clayey,5.5,107.37,52.54,32.96,Partially Irrigated,3224.72,116483.54
Yavatmal,2023,Maize,Zaid,32.21,26.9,807.8,61.3,Laterite,6.05,77.88,67.51,72.46,Irrigated,4443.51,143121.38
Yavatmal,2023,Maize,Kharif,46.8,20.7,564.3,87.1,Black,5.32,66.84,57.89,45.32,Rainfed,2724.62,127521.1
Yavatmal,2023,Rice,Zaid,39.49,25.3,1481.6,64.6,Sandy,6.75,135.49,74.1,59.5,Rainfed,4530.47,178888.36
Yavatmal,2023,Soybean,Zaid,25.11,29.2,582.1,84.7,Red,5.51,11.33,127.53,81.86,Irrigated,3521.4,88438.33
Yavatmal,2023,Soybean,Zaid,4.42,18.6,641.7,40.1,Sandy,6.49,32.78,73.39,52.55,Rainfed,2061.08,9101.45
Yavatmal,2023,Soybean,Zaid,5.65,24.3,546.4,50.2,Sandy,6.1,22.37,83.75,4.56,Irrigated,1836.78,10370.59
Yavatmal,2023,Soybean,Zaid,42.58,25.4,352.2,65.4,Black,7.09,23.26,88.49,55.74,Irrigated,2131.63,90757.77
Yavatmal,2023,Soybean,Kharif,1.84,25.1,604.9,80.0,Laterite,6.32,24.1,36.24,40.35,Rainfed,1466.98,2703.25
Yavatmal,2023,Sugarcane,Rabi,40.34,32.6,2551.7,66.6,Red,7.54,142.81,95.01,117.13,Rainfed,46282.23,1866930.3
Yavatmal,2023,Sugarcane,Rabi,31.2,34.8,2191.0,67.7,Clayey,6.79,198.16,83.26,88.87,Partially Irrigated,68008.86,2121823.81
Yavatmal,2023,Sunflower,Zaid,30.72,21.5,277.5,60.3,Red,6.66,86.04,56.33,49.01,Partially Irrigated,1333.35,40957.13
Yavatmal,2023,Wheat,Rabi,8.38,20.5,657.1,56.5,Loamy,6.58,88.37,44.7,72.73,Rainfed,2576.11,21578.82
Ahmednagar,2024,Bajra,Rabi,30.27,27.4,467.7,76.6,Sandy,8.13,55.56,33.78,38.61,Partially Irrigated,1804.77,54623.92
Ahmednagar,2024,Bajra,Kharif,16.24,36.7,348.0,55.3,Laterite,6.78,30.23,39.05,35.17,Irrigated,1291.94,20975.61
Ahmednagar,2024,Bajra,Zaid,15.54,27.1,479.0,59.9,Sandy,8.15,67.18,50.2,32.63,Partially Irrigated,2333.81,36267.54
Ahmednagar,2024,Cotton,Rabi,5.36,30.1,845.9,89.2,Sandy,6.96,96.83,34.26,34.83,Irrigated,2160.74,11582.63
Ahmednagar,2024,Cotton,Kharif,32.71,27.2,703.7,83.5,Laterite,7.12,71.48,52.84,42.88,Irrigated,2481.0,81144.75
Ahmednagar,2024,Cotton,Zaid,42.09,31.6,560.4,61.9,Black,5.79,39.04,46.64,45.61,Partially Irrigated,1877.77,79032.11
Ahmednagar,2024,Cotton,Rabi,15.72,27.0,753.2,56.1,Red,6.99,92.53,67.18,34.58,Rainfed,1924.87,30267.04
Ahmednagar,2024,Groundnut,Rabi,19.04,23.7,497.2,68.0,Black,6.51,26.25,70.04,30.63,Rainfed,1388.13,26424.64
Ahmednagar,2024,Groundnut,Kharif,34.31,27.3,630.2,52.5,Loamy,6.66,35.16,70.97,95.01,Rainfed,2123.87,72874.38
Ahmednagar,2024,Groundnut,Rabi,45.98,26.4,797.7,76.0,Sandy,6.0,35.83,81.96,35.92,Partially Irrigated,2239.74,102972.69
Ahmednagar,2024,Groundnut,Zaid,16.31,26.8,559.6,60.3,Sandy,6.24,42.19,50.89,98.86,Irrigated,2746.77,44792.84
Ahmednagar,2024,Groundnut,Rabi,15.38,23.7,413.3,58.3,Black,6.07,28.67,66.52,36.9,Partially Irrigated,1396.24,21467.3
Ahmednagar,2024,Groundnut,Kharif,30.94,27.9,657.6,76.5,Black,6.94,14.24,59.62,63.85,Irrigated,1671.11,51696.72
Ahmednagar,2024,Jowar,Kharif,21.13,30.4,653.0,77.7,Clayey,6.07,50.72,15.71,28.23,Irrigated,1750.58,36989.06
Ahmednagar,2024,Jowar,Zaid,12.9,27.8,721.0,77.4,Red,6.64,94.77,55.2,23.45,Partially Irrigated,2135.25,27538.58
Ahmednagar,2024,Maize,Kharif,35.18,24.8,479.3,80.8,Laterite,5.97,106.24,53.14,47.17,Irrigated,4324.84,152165.18
Ahmednagar,2024,Rice,Kharif,14.24,27.7,1685.2,57.4,Laterite,5.71,107.18,81.11,36.21,Partially Irrigated,4683.71,66706.08
Ahmednagar,2024,Rice,Zaid,36.23,28.1,1588.5,46.0,Red,6.87,104.23,29.53,80.82,Rainfed,3615.2,130975.33
Ahmednagar,2024,Rice,Zaid,33.24,23.0,812.2,42.5,Red,6.76,106.6,70.03,44.72,Rainfed,3404.64,113168.47
Ahmednagar,2024,Rice,Zaid,34.28,25.4,1574.9,55.8,Black,6.06,47.11,66.38,42.78,Irrigated,5216.97,178819.32
Ahmednagar,2024,Rice,Rabi,33.5,26.4,1726.0,55.8,Sandy,5.81,39.74,31.29,49.91,Irrigated,3441.65,115285.97
Ahmednagar,2024,Soybean,Kharif,16.07,18.8,566.4,42.7,Red,6.81,41.0,61.94,47.97,Partially Irrigated,2620.99,42130.44
Ahmednagar,2024,Soybean,Rabi,8.4,21.0,648.3,78.9,Clayey,6.08,21.11,50.01,43.57,Irrigated,1907.49,16021.35
Ahmednagar,2024,Soybean,Zaid,2.01,24.7,592.5,62.4,Red,6.48,35.72,72.08,37.96,Rainfed,1851.13,3721.57
Ahmednagar,2024,Sunflower,Zaid,1.83,26.5,310.5,43.9,Sandy,7.39,108.39,55.12,32.41,Rainfed,1121.56,2056.65
Ahmednagar,2024,Sunflower,Zaid,8.42,19.7,520.4,68.8,Loamy,6.48,97.83,22.66,28.83,Irrigated,1383.44,11647.89
Ahmednagar,2024,Sunflower,Kharif,20.97,27.6,621.6,42.4,Laterite,7.08,43.15,19.77,68.82,Partially Irrigated,811.62,17019.15
Ahmednagar,2024,Wheat,Zaid,31.02,21.5,637.5,46.0,Laterite,6.18,129.07,59.4,46.88,Irrigated,3429.7,106375.76
Ahmednagar,2024,Wheat,Rabi,39.77,16.0,437.3,89.7,Sandy,6.35,63.31,74.14,63.71,Partially Irrigated,3117.07,123968.13
Ahmednagar,2024,Wheat,Rabi,6.11,23.4,641.3,52.4,Clayey,6.79,82.92,50.4,31.45,Rainfed,1940.09,11845.86
Akola,2024,Bajra,Zaid,42.03,28.5,528.7,81.2,Loamy,7.03,43.28,21.43,30.91,Rainfed,1067.6,44870.41
Akola,2024,Bajra,Zaid,20.74,31.7,364.9,50.2,Clayey,7.1,71.95,47.03,27.81,Irrigated,1826.82,37882.73
Akola,2024,Bajra,Rabi,49.66,29.2,483.0,84.8,Loamy,6.93,91.15,33.3,24.9,Partially Irrigated,1934.56,96069.99
Akola,2024,Bajra,Kharif,29.79,36.5,425.6,68.5,Loamy,7.87,96.33,52.7,38.5,Partially Irrigated,2123.35,63263.59
Akola,2024,Bajra,Kharif,16.58,30.3,366.0,83.0,Red,8.09,39.6,37.88,29.52,Irrigated,1637.69,27154.04
Akola,2024,Bajra,Rabi,1.25,31.8,258.0,88.1,Clayey,6.34,54.59,34.89,40.64,Partially Irrigated,1282.5,1598.38
Akola,2024,Bajra,Zaid,44.88,26.6,313.2,87.6,Red,7.51,65.13,39.55,29.02,Irrigated,1740.09,78086.98
Akola,2024,Bajra,Rabi,31.89,36.1,410.6,70.0,Red,7.76,76.54,55.99,31.81,Rainfed,1828.29,58311.84
Akola,2024,Cotton,Rabi,49.71,32.8,1189.3,76.5,Laterite,6.65,78.66,46.7,40.91,Rainfed,1219.16,60608.0
Akola,2024,Cotton,Zaid,36.73,36.2,962.2,58.7,Sandy,6.77,76.88,46.98,37.56,Rainfed,1361.91,50026.2
Akola,2024,Cotton,Zaid,47.77,25.6,711.1,49.3,Sandy,7.02,71.09,42.21,44.44,Partially Irrigated,2043.09,97603.83
Akola,2024,Cotton,Kharif,28.35,30.6,623.8,80.7,Black,7.54,82.61,32.35,50.32,Rainfed,1850.15,52460.86
Akola,2024,Cotton,Kharif,26.28,32.0,1114.3,62.8,Clayey,7.26,71.2,58.16,28.05,Partially Irrigated,1593.92,41887.61
Akola,2024,Groundnut,Zaid,33.49,32.7,451.5,41.0,Red,6.45,45.57,16.32,74.1,Partially Irrigated,1790.36,59966.91
Akola,2024,Groundnut,Zaid,44.11,20.1,376.5,55.2,Sandy,6.57,39.36,77.22,88.68,Rainfed,1660.0,73220.77
Akola,2024,Groundnut,Rabi,45.51,23.2,510.5,54.5,Laterite,6.26,32.39,68.03,36.62,Rainfed,1237.19,56306.52
Akola,2024,Groundnut,Kharif,16.63,28.8,672.1,87.7,Sandy,6.42,22.21,62.11,73.01,Rainfed,1610.86,26782.79
Akola,2024,Jowar,Rabi,29.41,34.4,502.3,53.4,Sandy,7.73,42.09,64.15,32.12,Irrigated,2503.76,73629.09
Akola,2024,Jowar,Zaid,49.72,29.8,578.9,79.3,Sandy,6.16,47.52,31.72,28.05,Irrigated,2022.83,100580.88
Akola,2024,Jowar,Rabi,39.47,30.7,610.8,81.6,Clayey,6.95,42.48,28.16,22.36,Irrigated,1762.87,69583.05
Akola,2024,Jowar,Zaid,12.44,35.7,474.1,55.6,Laterite,6.49,67.06,47.2,26.88,Partially Irrigated,2044.34,25438.94
Akola,2024,Maize,Kharif,34.73,21.5,510.6,89.9,Red,6.32,90.16,52.62,36.83,Irrigated,3769.69,130919.6
Akola,2024,Maize,Zaid,11.73,25.9,418.6,59.6,Clayey,6.57,83.78,63.54,54.52,Rainfed,3094.94,36292.54
Akola,2024,Maize,Zaid,34.36,21.0,718.6,84.4,Laterite,5.6,139.27,57.43,41.42,Rainfed,3313.41,113838.76
