District_Name,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Nagpur,2004,4,34.98,19.88,0.21
Nagpur,2004,5,36.0,32.2,0.4
Nagpur,2004,6,31.79,57.67,4.81
Nagpur,2004,7,27.98,77.43,10.22
Nagpur,2004,8,26.29,86.5,7.61
Nagpur,2004,9,26.96,83.3,2.64
Nagpur,2004,10,23.83,71.69,0.5
Nagpur,2004,11,22.46,60.58,0.44
Nagpur,2004,12,20.78,43.2,0.0
Nagpur,2004,13,26.96,54.56,2.38
Nagpur,2005,1,21.18,41.24,3.58
Nagpur,2005,2,23.18,51.72,0.04
Nagpur,2005,3,28.9,32.59,0.45
Nagpur,2005,4,32.84,21.27,0.2
Nagpur,2005,5,36.68,21.91,0.37
Nagpur,2005,6,34.67,43.93,7.09
Nagpur,2005,7,26.97,84.77,12.19
Nagpur,2005,8,26.48,86.77,5.85
Nagpur,2005,9,26.63,85.52,11.36
Nagpur,2005,10,23.94,81.12,3.33
Nagpur,2005,11,19.44,66.91,0.0
Nagpur,2005,12,18.41,59.02,0.04
Nagpur,2005,13,26.62,56.46,3.73
Nagpur,2006,1,20.58,40.42,0.0
Nagpur,2006,2,26.26,21.71,0.0
Nagpur,2006,3,26.98,47.07,2.69
Nagpur,2006,4,33.61,24.42,0.24
Nagpur,2006,5,35.5,35.74,1.79
Nagpur,2006,6,32.13,53.88,4.32
Nagpur,2006,7,26.89,83.73,13.81
Nagpur,2006,8,25.8,88.81,10.66
Nagpur,2006,9,26.3,86.26,9.63
Nagpur,2006,10,25.41,75.21,0.2
Nagpur,2006,11,22.37,73.86,0.43
Nagpur,2006,12,20.89,58.95,0.0
Nagpur,2006,13,26.88,57.78,3.68
Nagpur,2007,1,21.46,34.53,0.0
Nagpur,2007,2,24.97,34.73,0.28
Nagpur,2007,3,28.89,25.84,0.24
Nagpur,2007,4,34.34,19.64,0.14
Nagpur,2007,5,37.27,22.77,0.32
Nagpur,2007,6,31.64,61.45,11.19
Nagpur,2007,7,27.17,83.48,9.07
Nagpur,2007,8,26.56,86.27,6.94
Nagpur,2007,9,26.41,86.06,7.59
Nagpur,2007,10,23.12,71.17,0.3
Nagpur,2007,11,21.37,63.42,0.68
Nagpur,2007,12,20.9,55.81,0.01
Nagpur,2007,13,27.01,53.88,3.07
Nagpur,2008,1,21.13,37.58,0.07
Nagpur,2008,2,22.62,27.21,0.06
Nagpur,2008,3,29.27,31.67,0.84
Nagpur,2008,4,33.46,22.81,0.24
Nagpur,2008,5,36.43,21.77,0.45
Nagpur,2008,6,29.29,67.71,7.55
Nagpur,2008,7,26.98,82.51,9.57
Nagpur,2008,8,26.42,87.46,6.91
Nagpur,2008,9,26.18,85.51,6.95
Nagpur,2008,10,24.33,73.71,1.37
Nagpur,2008,11,21.9,68.97,0.03
Nagpur,2008,12,21.36,49.46,0.0
Nagpur,2008,13,26.62,54.78,2.84
Nagpur,2009,1,23.15,41.22,0.1
Nagpur,2009,2,26.47,22.47,0.0
Nagpur,2009,3,30.01,19.03,0.24
Nagpur,2009,4,33.94,14.67,0.04
Nagpur,2009,5,37.11,24.81,0.71
Nagpur,2009,6,34.01,47.53,5.53
Nagpur,2009,7,26.98,85.39,13.25
Nagpur,2009,8,26.88,85.66,7.89
Nagpur,2009,9,27.01,82.73,3.42
Nagpur,2009,10,24.23,70.46,2.11
Nagpur,2009,11,21.95,70.92,1.73
Nagpur,2009,12,20.54,62.42,0.27
Nagpur,2009,13,27.68,52.5,2.97
Nagpur,2010,1,19.56,41.98,0.38
Nagpur,2010,2,26.07,31.36,0.22
Nagpur,2010,3,31.31,20.56,0.23
Nagpur,2010,4,35.28,16.18,0.02
Nagpur,2010,5,37.18,24.04,0.15
Nagpur,2010,6,33.68,50.85,5.43
Nagpur,2010,7,27.33,85.58,14.13
Nagpur,2010,8,26.84,88.71,16.96
Nagpur,2010,9,26.27,86.12,8.66
Nagpur,2010,10,24.66,82.18,1.36
Nagpur,2010,11,23.18,81.03,1.93
Nagpur,2010,12,18.86,66.84,0.36
Nagpur,2010,13,27.51,56.47,4.19
Nagpur,2011,1,18.7,49.6,0.0
Nagpur,2011,2,24.08,36.91,0.28
Nagpur,2011,3,29.46,20.72,0.09
Nagpur,2011,4,31.39,40.32,2.05
Nagpur,2011,5,36.97,24.1,0.41
Nagpur,2011,6,31.02,61.51,5.04
Nagpur,2011,7,27.76,79.84,8.21
Nagpur,2011,8,26.4,88.26,12.61
Nagpur,2011,9,26.04,86.7,6.94
Nagpur,2011,10,24.23,75.03,0.09
Nagpur,2011,11,22.0,64.85,0.0
Nagpur,2011,12,20.21,54.95,0.19
Nagpur,2011,13,26.53,56.99,3.01
Nagpur,2012,1,20.5,48.09,0.44
Nagpur,2012,2,24.17,28.0,0.03
Nagpur,2012,3,28.69,13.84,0.0
Nagpur,2012,4,34.59,19.78,0.09
Nagpur,2012,5,37.22,18.15,0.09
Nagpur,2012,6,32.07,56.55,4.76
Nagpur,2012,7,26.7,85.26,16.39
Nagpur,2012,8,26.05,89.35,8.46
Nagpur,2012,9,26.21,86.61,11.85
Nagpur,2012,10,24.0,74.48,0.63
Nagpur,2012,11,21.62,70.19,0.53
Nagpur,2012,12,20.62,57.71,0.01
Nagpur,2012,13,26.87,54.1,3.62
Nagpur,2013,1,21.0,41.03,0.31
Nagpur,2013,2,24.5,42.83,0.62
Nagpur,2013,3,29.01,26.97,0.43
Nagpur,2013,4,33.61,26.99,0.42
Nagpur,2013,5,38.08,18.91,0.08
Nagpur,2013,6,29.83,70.06,15.2
Nagpur,2013,7,26.33,87.92,20.71
Nagpur,2013,8,26.0,89.39,9.26
Nagpur,2013,9,26.36,85.61,4.26
Nagpur,2013,10,24.74,83.35,5.15
Nagpur,2013,11,20.5,76.67,0.02
Nagpur,2013,12,19.06,65.81,0.0
Nagpur,2013,13,26.59,59.71,4.74
Nagpur,2014,1,20.52,61.71,0.16
Nagpur,2014,2,23.02,42.59,1.23
Nagpur,2014,3,26.82,48.42,1.07
Nagpur,2014,4,33.75,23.79,0.39
Nagpur,2014,5,36.0,28.0,0.67
Nagpur,2014,6,35.15,42.18,2.56
Nagpur,2014,7,28.76,73.22,14.35
Nagpur,2014,8,26.81,83.53,6.1
Nagpur,2014,9,26.01,83.65,6.06
Nagpur,2014,10,24.61,76.61,0.64
Nagpur,2014,11,22.76,61.38,0.05
Nagpur,2014,12,19.15,50.73,0.09
Nagpur,2014,13,26.95,56.47,2.8
Nagpur,2015,1,19.42,49.21,0.6
Nagpur,2015,2,24.51,33.95,0.5
Nagpur,2015,3,27.24,43.3,1.49
Nagpur,2015,4,31.28,38.04,1.52
Nagpur,2015,5,36.11,28.87,1.06
Nagpur,2015,6,31.19,63.32,14.4
Nagpur,2015,7,27.47,80.4,4.36
Nagpur,2015,8,26.66,86.08,14.56
Nagpur,2015,9,26.63,82.09,6.31
Nagpur,2015,10,25.71,72.86,0.39
Nagpur,2015,11,23.42,69.0,0.0
Nagpur,2015,12,22.05,42.88,0.01
Nagpur,2015,13,26.81,57.63,3.77
Nagpur,2016,1,21.71,32.33,0.06
Nagpur,2016,2,26.86,30.2,0.5
Nagpur,2016,3,29.9,32.58,0.65
Nagpur,2016,4,35.64,20.72,0.17
Nagpur,2016,5,36.98,28.89,0.53
Nagpur,2016,6,33.34,52.51,5.23
Nagpur,2016,7,26.7,87.36,15.97
Nagpur,2016,8,26.13,87.53,9.45
Nagpur,2016,9,26.07,87.57,6.49
Nagpur,2016,10,23.84,76.13,2.3
Nagpur,2016,11,20.29,64.49,0.0
Nagpur,2016,12,18.68,56.51,0.0
Nagpur,2016,13,27.16,54.85,3.47
Nagpur,2017,1,20.23,47.42,0.06
Nagpur,2017,2,25.16,26.87,0.03
Nagpur,2017,3,29.14,21.02,0.26
Nagpur,2017,4,34.72,13.72,0.0
Nagpur,2017,5,37.39,25.18,1.07
Nagpur,2017,6,31.62,61.53,6.23
Nagpur,2017,7,27.45,80.87,13.58
Nagpur,2017,8,26.79,84.96,9.23
Nagpur,2017,9,27.07,83.91,4.7
Nagpur,2017,10,25.77,74.76,1.4
Nagpur,2017,11,21.85,68.2,0.01
Nagpur,2017,12,19.67,52.69,0.0
Nagpur,2017,13,27.24,53.61,3.08
Nagpur,2018,1,20.4,30.17,0.0
Nagpur,2018,2,24.55,35.71,0.78
Nagpur,2018,3,30.02,22.16,0.09
Nagpur,2018,4,33.82,24.03,0.64
Nagpur,2018,5,37.15,25.91,0.99
Nagpur,2018,6,30.38,66.82,8.07
Nagpur,2018,7,26.54,85.47,12.91
Nagpur,2018,8,26.09,86.39,7.62
Nagpur,2018,9,25.84,81.99,3.24
Nagpur,2018,10,25.54,66.29,0.01
Nagpur,2018,11,23.87,52.45,0.02
Nagpur,2018,12,19.57,51.24,0.51
Nagpur,2018,13,26.98,52.48,2.92
Nagpur,2019,1,19.08,39.35,0.61
Nagpur,2019,2,23.14,33.95,0.23
Nagpur,2019,3,28.93,27.67,0.37
Nagpur,2019,4,34.61,19.96,0.24
Nagpur,2019,5,37.46,18.83,0.1
Nagpur,2019,6,35.64,42.28,3.52
Nagpur,2019,7,28.08,79.4,11.19
Nagpur,2019,8,26.28,88.2,12.35
Nagpur,2019,9,26.03,91.54,14.03
Nagpur,2019,10,24.17,85.19,2.05
Nagpur,2019,11,21.1,80.56,0.09
Nagpur,2019,12,18.19,77.83,0.46
Nagpur,2019,13,26.9,57.24,3.79
Nagpur,2020,1,17.98,69.72,1.25
Nagpur,2020,2,20.81,57.32,0.43
Nagpur,2020,3,26.5,50.91,1.72
Nagpur,2020,4,33.18,27.03,0.33
Nagpur,2020,5,35.27,31.37,1.58
Nagpur,2020,6,29.53,69.99,7.08
Nagpur,2020,7,27.74,83.09,9.89
Nagpur,2020,8,26.49,89.13,14.24
Nagpur,2020,9,27.17,84.82,6.06
Nagpur,2020,10,24.9,81.31,1.93
Nagpur,2020,11,20.51,75.23,0.28
Nagpur,2020,12,19.13,63.93,0.01
Nagpur,2020,13,25.77,65.38,3.75
Nagpur,2021,1,21.07,50.95,0.1
Nagpur,2021,2,23.44,32.25,0.24
Nagpur,2021,3,29.36,25.35,0.59
Nagpur,2021,4,33.22,20.14,0.09
Nagpur,2021,5,33.83,39.46,1.33
Nagpur,2021,6,29.55,71.08,7.19
Nagpur,2021,7,27.88,81.48,11.14
Nagpur,2021,8,27.04,84.2,5.21
Nagpur,2021,9,26.7,86.93,10.88
Nagpur,2021,10,24.64,78.36,0.91
Nagpur,2021,11,21.85,78.51,0.23
Nagpur,2021,12,19.2,66.12,0.6
Nagpur,2021,13,26.49,59.74,3.22
Nagpur,2022,1,18.38,66.28,2.11
Nagpur,2022,2,21.53,48.49,0.25
Nagpur,2022,3,30.16,23.5,0.03
Nagpur,2022,4,35.39,17.88,0.01
Nagpur,2022,5,36.86,26.88,0.28
Nagpur,2022,6,33.06,52.18,4.28
Nagpur,2022,7,26.83,87.81,20.62
Nagpur,2022,8,26.38,88.97,15.61
Nagpur,2022,9,26.34,87.69,9.1
Nagpur,2022,10,23.92,82.89,3.04
Nagpur,2022,11,19.73,73.71,0.0
Nagpur,2022,12,20.16,68.01,0.13
Nagpur,2022,13,26.58,60.48,4.67
Nagpur,2023,1,20.17,56.22,0.06
Nagpur,2023,2,24.27,24.63,0.0
Nagpur,2023,3,28.54,31.94,0.48
Nagpur,2023,4,31.19,38.62,2.89
Nagpur,2023,5,33.59,39.23,1.27
Nagpur,2023,6,34.09,43.14,4.35
Nagpur,2023,7,28.25,83.45,16.88
Nagpur,2023,8,26.43,86.38,7.02
Nagpur,2023,9,26.78,86.37,10.99
Nagpur,2023,10,24.09,77.32,0.15
Nagpur,2023,11,21.39,77.17,1.27
Nagpur,2023,12,18.87,72.49,0.43
Nagpur,2023,13,26.47,60.02,3.84
Wardha,1997,1,19.76,44.0,1.29
Wardha,1997,2,23.35,19.26,0.0
Wardha,1997,3,30.34,16.97,0.02
Wardha,1997,4,32.11,28.22,0.49
Wardha,1997,5,35.69,24.14,0.34
Wardha,1997,6,31.9,53.29,5.07
Wardha,1997,7,27.9,76.59,6.21
Wardha,1997,8,26.99,80.4,7.88
Wardha,1997,9,26.3,83.74,3.86
Wardha,1997,10,25.01,75.38,1.95
Wardha,1997,11,23.97,76.69,3.31
Wardha,1997,12,20.3,82.25,1.86
Wardha,1997,13,26.98,55.31,2.71
Wardha,1998,1,20.25,65.67,0.2
Wardha,1998,2,22.59,49.39,1.26
Wardha,1998,3,27.87,29.82,0.8
Wardha,1998,4,35.29,21.05,0.16
Wardha,1998,5,38.07,23.05,0.38
Wardha,1998,6,33.87,49.42,4.02
Wardha,1998,7,28.32,77.05,7.81
Wardha,1998,8,27.0,86.06,8.0
Wardha,1998,9,26.6,87.1,7.1
Wardha,1998,10,25.3,83.84,2.58
Wardha,1998,11,21.38,76.5,2.25
Wardha,1998,12,18.27,57.0,0.0
Wardha,1998,13,27.08,58.91,2.89
Wardha,1999,1,19.31,44.34,0.01
Wardha,1999,2,25.75,38.7,0.52
Wardha,1999,3,30.49,13.71,0.01
Wardha,1999,4,35.2,9.58,0.0
Wardha,1999,5,36.37,29.48,0.99
Wardha,1999,6,30.7,59.22,5.01
Wardha,1999,7,27.66,77.21,6.69
Wardha,1999,8,26.2,85.71,9.46
Wardha,1999,9,25.64,87.55,7.46
Wardha,1999,10,24.15,83.19,3.89
Wardha,1999,11,20.56,70.27,0.0
Wardha,1999,12,18.22,61.04,0.0
Wardha,1999,13,26.68,55.12,2.85
Wardha,2000,1,20.84,36.87,0.0
Wardha,2000,2,23.28,36.96,0.8
Wardha,2000,3,27.88,15.84,0.0
Wardha,2000,4,35.23,14.29,0.0
Wardha,2000,5,35.15,35.31,1.67
Wardha,2000,6,29.78,65.7,4.55
Wardha,2000,7,27.1,80.06,8.7
Wardha,2000,8,26.79,83.8,6.46
Wardha,2000,9,26.53,80.43,2.35
Wardha,2000,10,26.64,61.04,0.27
Wardha,2000,11,24.28,38.77,0.0
Wardha,2000,12,21.44,17.85,0.19
Wardha,2000,13,27.08,47.27,2.09
Wardha,2001,1,22.22,29.81,0.39
Wardha,2001,2,25.78,15.79,0.0
Wardha,2001,3,30.07,29.45,0.62
Wardha,2001,4,33.16,28.7,0.86
Wardha,2001,5,36.57,28.56,1.06
Wardha,2001,6,28.67,70.04,7.35
Wardha,2001,7,27.25,77.8,5.67
Wardha,2001,8,26.24,85.86,7.5
Wardha,2001,9,27.22,77.92,3.53
Wardha,2001,10,24.54,79.63,4.83
Wardha,2001,11,22.21,69.8,0.01
Wardha,2001,12,20.0,49.18,0.0
Wardha,2001,13,27.0,53.77,2.67
Wardha,2002,1,20.66,41.29,0.35
Wardha,2002,2,25.77,35.12,0.41
Wardha,2002,3,30.36,19.1,0.06
Wardha,2002,4,34.68,16.9,0.22
Wardha,2002,5,36.76,27.13,1.36
Wardha,2002,6,31.84,59.02,9.59
Wardha,2002,7,28.36,74.36,3.32
Wardha,2002,8,26.32,85.7,10.68
Wardha,2002,9,25.92,82.0,2.65
Wardha,2002,10,25.34,69.59,0.99
Wardha,2002,11,23.02,50.33,0.16
Wardha,2002,12,23.11,33.09,0.0
Wardha,2002,13,27.68,49.56,2.49
Wardha,2003,1,22.51,28.24,0.01
Wardha,2003,2,26.25,40.56,1.07
Wardha,2003,3,29.1,28.37,1.18
Wardha,2003,4,34.88,22.73,0.33
Wardha,2003,5,36.71,17.2,0.0
Wardha,2003,6,32.49,53.93,8.49
Wardha,2003,7,27.07,84.03,10.41
Wardha,2003,8,26.17,87.81,9.35
Wardha,2003,9,25.83,88.33,4.6
Wardha,2003,10,24.23,81.78,0.97
Wardha,2003,11,22.02,75.08,0.05
Wardha,2003,12,19.15,67.3,0.16
Wardha,2003,13,27.19,56.37,3.06
Wardha,2004,1,20.29,59.28,1.02
Wardha,2004,2,23.03,36.97,0.19
Wardha,2004,3,31.25,17.6,0.05
Wardha,2004,4,35.04,19.85,0.13
Wardha,2004,5,35.57,34.78,0.68
Wardha,2004,6,31.88,55.81,3.56
Wardha,2004,7,28.06,75.68,8.26
Wardha,2004,8,26.35,84.73,5.36
Wardha,2004,9,27.0,82.29,2.81
Wardha,2004,10,24.25,70.03,0.98
Wardha,2004,11,22.95,60.51,0.58
Wardha,2004,12,21.2,41.28,0.0
Wardha,2004,13,27.24,53.31,1.98
Wardha,2005,1,21.98,39.09,2.68
Wardha,2005,2,23.83,49.07,0.04
Wardha,2005,3,29.39,29.96,0.53
Wardha,2005,4,33.04,22.17,0.21
Wardha,2005,5,36.96,20.79,0.28
Wardha,2005,6,34.52,43.88,5.23
Wardha,2005,7,27.16,82.39,10.51
Wardha,2005,8,26.45,85.71,5.55
Wardha,2005,9,26.59,85.6,9.39
Wardha,2005,10,24.05,81.34,3.2
Wardha,2005,11,19.36,69.38,0.0
Wardha,2005,12,18.29,62.03,0.06
Wardha,2005,13,26.81,56.01,3.16
Wardha,2006,1,20.54,43.55,0.0
Wardha,2006,2,26.49,21.94,0.0
Wardha,2006,3,27.28,48.09,3.06
Wardha,2006,4,33.84,24.16,0.2
Wardha,2006,5,35.45,35.59,1.78
Wardha,2006,6,31.75,55.6,4.53
Wardha,2006,7,27.04,81.93,11.49
Wardha,2006,8,25.83,87.77,12.05
Wardha,2006,9,26.27,86.43,9.39
Wardha,2006,10,25.33,76.9,0.43
Wardha,2006,11,22.26,76.44,0.39
Wardha,2006,12,20.64,63.29,0.0
Wardha,2006,13,26.88,58.75,3.64
Wardha,2007,1,21.43,39.58,0.0
Wardha,2007,2,25.5,32.88,0.06
Wardha,2007,3,29.7,23.1,0.12
Wardha,2007,4,34.52,19.57,0.26
Wardha,2007,5,37.36,23.1,0.28
Wardha,2007,6,31.35,61.76,7.61
Wardha,2007,7,27.54,80.45,7.3
Wardha,2007,8,26.59,85.12,6.92
Wardha,2007,9,26.44,86.03,7.66
Wardha,2007,10,22.95,72.64,0.22
Wardha,2007,11,21.22,66.05,0.52
Wardha,2007,12,20.95,58.4,0.0
Wardha,2007,13,27.13,54.18,2.58
Wardha,2008,1,21.35,37.7,0.17
Wardha,2008,2,23.36,26.24,0.04
Wardha,2008,3,29.62,31.79,1.01
Wardha,2008,4,33.67,22.87,0.14
Wardha,2008,5,36.5,21.46,0.29
Wardha,2008,6,29.57,64.3,5.7
Wardha,2008,7,27.49,78.3,6.8
Wardha,2008,8,26.54,85.3,6.35
Wardha,2008,9,26.15,85.08,7.43
Wardha,2008,10,24.36,74.31,1.1
Wardha,2008,11,22.1,69.63,0.08
Wardha,2008,12,21.6,49.83,0.0
Wardha,2008,13,26.87,53.98,2.43
Wardha,2009,1,23.62,38.77,0.02
Wardha,2009,2,26.83,22.11,0.0
Wardha,2009,3,30.33,19.28,0.24
Wardha,2009,4,34.28,14.28,0.03
Wardha,2009,5,36.75,25.78,0.96
Wardha,2009,6,34.13,46.28,5.35
Wardha,2009,7,27.06,83.68,10.29
Wardha,2009,8,26.9,84.31,5.95
Wardha,2009,9,27.19,81.55,2.89
Wardha,2009,10,24.45,70.28,2.1
Wardha,2009,11,22.16,71.8,2.3
Wardha,2009,12,20.72,62.86,0.26
Wardha,2009,13,27.86,51.97,2.55
Wardha,2010,1,19.84,44.0,0.53
Wardha,2010,2,26.74,31.76,0.28
Wardha,2010,3,31.73,20.69,0.22
Wardha,2010,4,35.38,16.49,0.02
Wardha,2010,5,37.32,23.97,0.11
Wardha,2010,6,33.49,51.34,5.11
Wardha,2010,7,27.33,84.23,12.4
Wardha,2010,8,26.73,88.07,14.61
Wardha,2010,9,26.03,86.71,7.17
Wardha,2010,10,24.74,82.7,1.48
Wardha,2010,11,23.5,82.51,1.7
Wardha,2010,12,18.93,69.49,0.12
Wardha,2010,13,27.63,57.01,3.68
Wardha,2011,1,18.9,51.75,0.0
Wardha,2011,2,24.19,38.71,0.33
Wardha,2011,3,29.85,21.01,0.13
Wardha,2011,4,32.41,35.36,1.35
Wardha,2011,5,37.06,23.31,0.31
Wardha,2011,6,30.95,60.83,4.3
Wardha,2011,7,27.73,79.01,7.89
Wardha,2011,8,26.55,86.34,8.94
Wardha,2011,9,26.11,85.75,6.08
Wardha,2011,10,24.34,76.0,0.22
Wardha,2011,11,22.1,66.22,0.0
Wardha,2011,12,20.42,54.07,0.07
Wardha,2011,13,26.73,56.62,2.48
Wardha,2012,1,21.49,42.16,0.29
Wardha,2012,2,24.83,26.14,0.01
Wardha,2012,3,29.1,13.3,0.0
Wardha,2012,4,34.93,18.91,0.06
Wardha,2012,5,37.35,18.91,0.09
Wardha,2012,6,31.99,55.7,4.49
Wardha,2012,7,26.72,83.67,12.97
Wardha,2012,8,26.09,87.64,6.62
Wardha,2012,9,26.05,87.19,9.38
Wardha,2012,10,24.07,76.47,1.01
Wardha,2012,11,21.51,73.87,0.37
Wardha,2012,12,20.47,61.5,0.04
Wardha,2012,13,27.04,53.88,2.95
Wardha,2013,1,21.22,45.74,0.54
Wardha,2013,2,24.85,43.18,0.58
Wardha,2013,3,29.75,25.15,0.24
Wardha,2013,4,34.16,25.46,0.41
Wardha,2013,5,38.07,19.74,0.12
Wardha,2013,6,29.19,72.43,12.43
Wardha,2013,7,26.07,87.28,17.46
Wardha,2013,8,25.84,88.55,6.48
Wardha,2013,9,26.29,85.19,4.17
Wardha,2013,10,24.97,82.74,4.1
Wardha,2013,11,20.75,77.78,0.07
Wardha,2013,12,19.27,66.4,0.01
Wardha,2013,13,26.71,60.05,3.91
Wardha,2014,1,21.04,60.09,0.09
Wardha,2014,2,23.49,40.84,0.99
Wardha,2014,3,27.03,49.24,1.49
Wardha,2014,4,34.08,22.91,0.38
Wardha,2014,5,36.13,27.81,0.73
Wardha,2014,6,35.34,40.35,1.97
Wardha,2014,7,28.79,72.03,11.56
Wardha,2014,8,27.03,81.82,4.82
Wardha,2014,9,26.0,82.58,5.47
Wardha,2014,10,25.1,74.3,0.22
Wardha,2014,11,23.37,59.78,0.14
Wardha,2014,12,19.77,48.84,0.18
Wardha,2014,13,27.27,55.21,2.35
Wardha,2015,1,19.99,49.09,0.78
Wardha,2015,2,25.13,32.18,0.57
Wardha,2015,3,27.81,42.28,1.26
Wardha,2015,4,31.61,37.05,1.74
Wardha,2015,5,36.43,26.91,0.79
Wardha,2015,6,31.14,62.66,11.33
Wardha,2015,7,27.92,77.12,3.89
Wardha,2015,8,26.59,84.84,12.31
Wardha,2015,9,26.67,81.69,5.46
Wardha,2015,10,25.76,73.45,0.31
Wardha,2015,11,23.68,68.1,0.0
Wardha,2015,12,22.59,41.34,0.0
Wardha,2015,13,27.11,56.53,3.21
Wardha,2016,1,22.27,30.72,0.02
Wardha,2016,2,27.42,28.74,0.31
Wardha,2016,3,30.44,31.09,0.67
Wardha,2016,4,35.83,20.05,0.15
Wardha,2016,5,36.84,30.44,0.71
Wardha,2016,6,32.8,54.7,6.36
Wardha,2016,7,26.65,85.88,16.64
Wardha,2016,8,26.22,86.2,5.46
Wardha,2016,9,25.98,87.13,6.29
Wardha,2016,10,23.78,76.75,1.78
Wardha,2016,11,20.12,67.35,0.0
Wardha,2016,12,18.71,58.66,0.0
Wardha,2016,13,27.24,54.92,3.21
Wardha,2017,1,20.47,46.06,0.0
Wardha,2017,2,25.57,26.42,0.01
Wardha,2017,3,29.5,20.55,0.24
Wardha,2017,4,34.72,13.49,0.0
Wardha,2017,5,37.58,24.04,0.9
Wardha,2017,6,31.05,63.74,6.19
Wardha,2017,7,27.8,77.27,9.16
Wardha,2017,8,26.81,83.17,6.24
Wardha,2017,9,27.13,82.98,4.39
Wardha,2017,10,25.75,74.74,1.72
Wardha,2017,11,22.19,66.97,0.02
Wardha,2017,12,20.21,49.21,0.0
Wardha,2017,13,27.4,52.55,2.42
Wardha,2018,1,21.09,28.49,0.0
Wardha,2018,2,25.06,34.08,0.62
Wardha,2018,3,30.39,21.95,0.15
Wardha,2018,4,34.42,21.54,0.46
Wardha,2018,5,37.77,22.84,0.54
Wardha,2018,6,30.34,66.89,8.1
Wardha,2018,7,26.52,83.99,9.65
Wardha,2018,8,26.03,85.2,7.97
Wardha,2018,9,25.9,81.21,3.15
Wardha,2018,10,25.47,67.1,0.0
Wardha,2018,11,24.11,52.4,0.01
Wardha,2018,12,19.92,49.51,0.43
Wardha,2018,13,27.25,51.36,2.6
Wardha,2019,1,19.68,37.72,0.49
Wardha,2019,2,23.87,31.1,0.08
Wardha,2019,3,29.69,24.35,0.1
Wardha,2019,4,35.07,19.4,0.21
Wardha,2019,5,37.63,18.04,0.02
Wardha,2019,6,35.55,42.1,3.49
Wardha,2019,7,28.37,76.67,10.61
Wardha,2019,8,26.39,86.41,9.1
Wardha,2019,9,26.08,90.0,8.47
Wardha,2019,10,24.47,85.27,1.97
Wardha,2019,11,21.37,81.77,0.19
Wardha,2019,12,18.82,78.37,0.27
Wardha,2019,13,27.25,56.11,2.94
Wardha,2020,1,18.71,69.72,0.81
Wardha,2020,2,21.94,52.9,0.22
Wardha,2020,3,27.53,45.1,1.4
Wardha,2020,4,33.63,26.54,0.38
Wardha,2020,5,36.2,27.47,0.88
Wardha,2020,6,29.68,68.47,5.99
Wardha,2020,7,27.89,81.93,11.83
Wardha,2020,8,26.59,87.75,9.36
Wardha,2020,9,27.16,84.94,5.06
Wardha,2020,10,25.03,81.93,1.54
Wardha,2020,11,20.61,76.52,0.18
Wardha,2020,12,18.91,67.26,0.01
Wardha,2020,13,26.16,64.27,3.16
Wardha,2021,1,21.58,51.53,0.03
Wardha,2021,2,23.84,31.05,0.1
Wardha,2021,3,29.64,25.08,0.64
Wardha,2021,4,33.57,21.27,0.19
Wardha,2021,5,34.62,36.37,0.87
Wardha,2021,6,29.19,72.24,7.92
Wardha,2021,7,27.82,81.31,9.55
Wardha,2021,8,27.11,83.54,5.96
Wardha,2021,9,26.6,87.6,11.81
Wardha,2021,10,24.64,79.6,2.12
Wardha,2021,11,21.84,81.75,0.22
Wardha,2021,12,19.09,70.38,0.28
Wardha,2021,13,26.64,60.32,3.31
Wardha,2022,1,18.7,67.49,2.74
Wardha,2022,2,22.06,47.96,0.1
Wardha,2022,3,30.53,22.8,0.01
Wardha,2022,4,35.6,17.58,0.02
Wardha,2022,5,36.82,27.25,0.37
Wardha,2022,6,32.46,54.91,4.66
Wardha,2022,7,26.6,87.82,22.88
Wardha,2022,8,26.35,88.42,10.33
Wardha,2022,9,26.29,87.49,7.49
Wardha,2022,10,24.06,83.02,2.62
Wardha,2022,11,19.71,75.81,0.0
Wardha,2022,12,20.28,71.72,0.14
Wardha,2022,13,26.64,61.15,4.33
Wardha,2023,1,20.46,57.29,0.05
Wardha,2023,2,24.5,25.24,0.0
Wardha,2023,3,28.92,29.89,0.31
Wardha,2023,4,31.56,37.28,2.5
Wardha,2023,5,34.1,38.02,1.2
Wardha,2023,6,34.02,42.89,2.35
Wardha,2023,7,28.28,81.6,18.21
Wardha,2023,8,26.58,84.63,4.87
Wardha,2023,9,26.78,85.87,8.97
Wardha,2023,10,24.23,78.13,0.27
Wardha,2023,11,21.36,79.32,1.51
Wardha,2023,12,19.02,73.91,0.18
Wardha,2023,13,26.65,59.77,3.39
Amravati,1997,1,19.28,41.14,1.4
Amravati,1997,2,22.82,19.11,0.0
Amravati,1997,3,29.38,16.64,0.0
Amravati,1997,4,31.11,24.48,0.28
Amravati,1997,5,34.23,25.29,0.22
Amravati,1997,6,30.84,55.17,5.61
Amravati,1997,7,27.38,77.08,5.37
Amravati,1997,8,26.46,80.3,7.4
Amravati,1997,9,25.83,82.33,2.94
Amravati,1997,10,24.95,72.07,1.89
Amravati,1997,11,23.98,73.33,3.72
Amravati,1997,12,19.96,81.18,1.6
Amravati,1997,13,26.36,54.24,2.55
Amravati,1998,1,20.01,62.87,0.16
Amravati,1998,2,22.29,42.38,0.61
