Taluka,Latitude,Longitude,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Radhanagari,16.4157,74.0105,2007,7,25.31,91.98,17.34
Radhanagari,16.4157,74.0105,2007,8,24.82,92.33,23.85
Radhanagari,16.4157,74.0105,2007,9,24.95,91.59,13.91
Radhanagari,16.4157,74.0105,2007,10,24.78,82.14,1.33
Radhanagari,16.4157,74.0105,2007,11,22.81,72.61,0.84
Radhanagari,16.4157,74.0105,2007,12,23.76,62.11,0.0
Radhanagari,16.4157,74.0105,2007,13,26.01,71.31,7.44
Radhanagari,16.4157,74.0105,2008,1,23.65,47.91,0.0
Radhanagari,16.4157,74.0105,2008,2,25.02,48.62,0.16
Radhanagari,16.4157,74.0105,2008,3,28.39,53.01,0.85
Radhanagari,16.4157,74.0105,2008,4,29.54,56.24,0.33
Radhanagari,16.4157,74.0105,2008,5,28.87,66.87,2.77
Radhanagari,16.4157,74.0105,2008,6,26.05,87.39,14.64
Radhanagari,16.4157,74.0105,2008,7,25.25,89.51,10.27
Radhanagari,16.4157,74.0105,2008,8,24.61,91.71,16.58
Radhanagari,16.4157,74.0105,2008,9,24.53,90.43,13.66
Radhanagari,16.4157,74.0105,2008,10,24.7,79.93,0.84
Radhanagari,16.4157,74.0105,2008,11,24.26,69.14,0.49
Radhanagari,16.4157,74.0105,2008,12,24.16,56.98,0.35
Radhanagari,16.4157,74.0105,2008,13,25.75,69.86,5.08
Radhanagari,16.4157,74.0105,2009,1,25.56,47.0,0.0
Radhanagari,16.4157,74.0105,2009,2,27.28,45.51,0.0
Radhanagari,16.4157,74.0105,2009,3,29.36,48.76,0.08
Radhanagari,16.4157,74.0105,2009,4,30.63,54.09,0.09
Radhanagari,16.4157,74.0105,2009,5,29.95,61.58,0.34
Radhanagari,16.4157,74.0105,2009,6,26.89,80.79,10.48
Radhanagari,16.4157,74.0105,2009,7,25.03,92.33,29.72
Radhanagari,16.4157,74.0105,2009,8,25.04,90.78,7.93
Radhanagari,16.4157,74.0105,2009,9,25.3,90.8,11.74
Radhanagari,16.4157,74.0105,2009,10,24.8,81.64,6.56
Radhanagari,16.4157,74.0105,2009,11,23.78,79.29,2.94
Radhanagari,16.4157,74.0105,2009,12,23.37,68.43,0.02
Radhanagari,16.4157,74.0105,2009,13,26.41,70.22,5.87
Radhanagari,16.4157,74.0105,2010,1,24.69,59.4,0.21
Radhanagari,16.4157,74.0105,2010,2,26.41,50.93,0.0
Radhanagari,16.4157,74.0105,2010,3,29.44,49.42,0.01
Radhanagari,16.4157,74.0105,2010,4,30.29,56.92,0.15
Radhanagari,16.4157,74.0105,2010,5,30.65,62.41,0.42
Radhanagari,16.4157,74.0105,2010,6,27.05,83.93,18.7
Radhanagari,16.4157,74.0105,2010,7,25.2,92.41,32.25
Radhanagari,16.4157,74.0105,2010,8,24.9,92.55,14.87
Radhanagari,16.4157,74.0105,2010,9,25.19,90.33,9.06
Radhanagari,16.4157,74.0105,2010,10,25.15,86.44,4.92
Radhanagari,16.4157,74.0105,2010,11,24.75,85.03,2.63
Radhanagari,16.4157,74.0105,2010,12,21.53,73.55,0.02
Radhanagari,16.4157,74.0105,2010,13,26.26,73.74,6.99
Radhanagari,16.4157,74.0105,2011,1,22.93,54.86,0.0
Radhanagari,16.4157,74.0105,2011,2,25.09,54.04,0.01
Radhanagari,16.4157,74.0105,2011,3,28.94,48.33,0.0
Radhanagari,16.4157,74.0105,2011,4,29.4,55.78,0.31
Radhanagari,16.4157,74.0105,2011,5,29.47,62.96,0.98
Radhanagari,16.4157,74.0105,2011,6,26.24,86.1,15.32
Radhanagari,16.4157,74.0105,2011,7,25.02,91.95,28.49
Radhanagari,16.4157,74.0105,2011,8,24.73,92.47,18.84
Radhanagari,16.4157,74.0105,2011,9,24.6,90.58,9.85
Radhanagari,16.4157,74.0105,2011,10,25.32,83.15,3.06
Radhanagari,16.4157,74.0105,2011,11,24.15,67.72,0.18
Radhanagari,16.4157,74.0105,2011,12,24.47,50.96,0.0
Radhanagari,16.4157,74.0105,2011,13,25.87,69.98,6.47
Radhanagari,16.4157,74.0105,2012,1,23.76,48.85,0.0
Radhanagari,16.4157,74.0105,2012,2,26.53,39.65,0.0
Radhanagari,16.4157,74.0105,2012,3,27.84,46.51,0.0
Radhanagari,16.4157,74.0105,2012,4,30.1,54.82,0.39
Radhanagari,16.4157,74.0105,2012,5,29.58,61.32,0.12
Radhanagari,16.4157,74.0105,2012,6,26.95,80.33,15.4
Radhanagari,16.4157,74.0105,2012,7,25.15,91.37,20.92
Radhanagari,16.4157,74.0105,2012,8,24.95,91.71,12.63
Radhanagari,16.4157,74.0105,2012,9,24.69,90.52,8.05
Radhanagari,16.4157,74.0105,2012,10,24.79,80.58,4.25
Radhanagari,16.4157,74.0105,2012,11,23.93,72.94,0.29
Radhanagari,16.4157,74.0105,2012,12,24.16,58.12,0.0
Radhanagari,16.4157,74.0105,2012,13,26.03,68.14,5.19
Radhanagari,16.4157,74.0105,2013,1,24.78,48.8,0.0
Radhanagari,16.4157,74.0105,2013,2,26.96,48.91,0.07
Radhanagari,16.4157,74.0105,2013,3,28.99,46.89,0.01
Radhanagari,16.4157,74.0105,2013,4,29.07,56.86,0.11
Radhanagari,16.4157,74.0105,2013,5,29.54,64.5,1.0
Radhanagari,16.4157,74.0105,2013,6,25.92,88.66,21.71
Radhanagari,16.4157,74.0105,2013,7,24.62,93.31,26.29
Radhanagari,16.4157,74.0105,2013,8,24.46,91.55,8.0
Radhanagari,16.4157,74.0105,2013,9,24.75,90.95,9.08
Radhanagari,16.4157,74.0105,2013,10,24.82,86.61,3.68
Radhanagari,16.4157,74.0105,2013,11,23.65,75.03,0.02
Radhanagari,16.4157,74.0105,2013,12,22.74,58.52,0.0
Radhanagari,16.4157,74.0105,2013,13,25.85,70.99,5.86
Radhanagari,16.4157,74.0105,2014,1,24.62,54.77,0.0
Radhanagari,16.4157,74.0105,2014,2,25.6,51.09,0.01
Radhanagari,16.4157,74.0105,2014,3,28.39,47.2,0.11
Radhanagari,16.4157,74.0105,2014,4,30.5,50.31,0.11
Radhanagari,16.4157,74.0105,2014,5,29.82,61.86,1.56
Radhanagari,16.4157,74.0105,2014,6,27.82,77.98,5.86
Radhanagari,16.4157,74.0105,2014,7,25.59,89.34,26.18
Radhanagari,16.4157,74.0105,2014,8,24.98,91.21,16.46
Radhanagari,16.4157,74.0105,2014,9,25.05,89.51,7.61
Radhanagari,16.4157,74.0105,2014,10,25.39,81.57,3.54
Radhanagari,16.4157,74.0105,2014,11,23.7,71.61,0.7
Radhanagari,16.4157,74.0105,2014,12,23.31,60.95,0.36
Radhanagari,16.4157,74.0105,2014,13,26.23,69.06,5.27
Radhanagari,16.4157,74.0105,2015,1,23.42,53.19,0.01
Radhanagari,16.4157,74.0105,2015,2,26.17,44.68,0.18
Radhanagari,16.4157,74.0105,2015,3,27.97,55.38,0.76
Radhanagari,16.4157,74.0105,2015,4,29.56,55.44,0.43
Radhanagari,16.4157,74.0105,2015,5,30.31,62.22,1.05
Radhanagari,16.4157,74.0105,2015,6,26.46,84.28,18.5
Radhanagari,16.4157,74.0105,2015,7,25.49,89.07,8.59
Radhanagari,16.4157,74.0105,2015,8,25.16,89.89,6.92
Radhanagari,16.4157,74.0105,2015,9,25.11,87.75,6.26
Radhanagari,16.4157,74.0105,2015,10,26.38,80.06,2.42
Radhanagari,16.4157,74.0105,2015,11,25.76,69.83,0.4
Radhanagari,16.4157,74.0105,2015,12,25.61,51.22,0.01
Radhanagari,16.4157,74.0105,2015,13,26.45,68.72,3.8
Radhanagari,16.4157,74.0105,2016,1,25.11,44.38,0.0
Radhanagari,16.4157,74.0105,2016,2,26.7,51.44,0.05
Radhanagari,16.4157,74.0105,2016,3,29.17,49.43,0.16
Radhanagari,16.4157,74.0105,2016,4,30.18,54.83,0.15
Radhanagari,16.4157,74.0105,2016,5,30.36,62.29,0.33
Radhanagari,16.4157,74.0105,2016,6,26.56,85.04,22.81
Radhanagari,16.4157,74.0105,2016,7,24.84,93.35,36.98
Radhanagari,16.4157,74.0105,2016,8,24.65,91.92,20.04
Radhanagari,16.4157,74.0105,2016,9,24.2,91.25,8.73
Radhanagari,16.4157,74.0105,2016,10,23.75,82.61,2.39
Radhanagari,16.4157,74.0105,2016,11,22.35,65.23,0.27
Radhanagari,16.4157,74.0105,2016,12,23.69,51.52,0.0
Radhanagari,16.4157,74.0105,2016,13,25.96,68.64,7.7
Radhanagari,16.4157,74.0105,2017,1,24.84,43.47,0.0
Radhanagari,16.4157,74.0105,2017,2,27.32,41.4,0.0
Radhanagari,16.4157,74.0105,2017,3,27.8,51.62,0.01
Radhanagari,16.4157,74.0105,2017,4,29.92,55.41,0.05
Radhanagari,16.4157,74.0105,2017,5,30.0,63.74,2.79
Radhanagari,16.4157,74.0105,2017,6,26.51,85.55,14.42
Radhanagari,16.4157,74.0105,2017,7,25.29,90.95,18.78
Radhanagari,16.4157,74.0105,2017,8,25.06,90.79,12.03
Radhanagari,16.4157,74.0105,2017,9,25.46,90.41,16.11
Radhanagari,16.4157,74.0105,2017,10,25.26,85.98,4.44
Radhanagari,16.4157,74.0105,2017,11,22.88,73.83,0.01
Radhanagari,16.4157,74.0105,2017,12,22.63,64.02,0.28
Radhanagari,16.4157,74.0105,2017,13,26.07,69.93,5.77
Radhanagari,16.4157,74.0105,2018,1,23.95,50.01,0.0
Radhanagari,16.4157,74.0105,2018,2,26.99,39.36,0.0
Radhanagari,16.4157,74.0105,2018,3,28.88,48.81,0.17
Radhanagari,16.4157,74.0105,2018,4,30.45,51.54,0.21
Radhanagari,16.4157,74.0105,2018,5,29.3,67.62,1.76
Radhanagari,16.4157,74.0105,2018,6,26.25,89.32,27.12
Radhanagari,16.4157,74.0105,2018,7,24.89,92.85,24.59
Radhanagari,16.4157,74.0105,2018,8,24.43,91.78,12.65
Radhanagari,16.4157,74.0105,2018,9,24.74,87.69,5.37
Radhanagari,16.4157,74.0105,2018,10,25.46,76.86,2.08
Radhanagari,16.4157,74.0105,2018,11,24.47,67.76,0.88
Radhanagari,16.4157,74.0105,2018,12,23.56,56.2,0.03
Radhanagari,16.4157,74.0105,2018,13,26.1,68.49,6.27
Radhanagari,16.4157,74.0105,2019,1,24.11,39.31,0.0
Radhanagari,16.4157,74.0105,2019,2,26.21,43.61,0.0
Radhanagari,16.4157,74.0105,2019,3,27.79,50.06,0.2
Radhanagari,16.4157,74.0105,2019,4,30.34,54.32,0.28
Radhanagari,16.4157,74.0105,2019,5,30.21,58.77,0.02
Radhanagari,16.4157,74.0105,2019,6,28.09,77.48,18.61
Radhanagari,16.4157,74.0105,2019,7,25.57,92.9,34.6
Radhanagari,16.4157,74.0105,2019,8,25.09,92.37,37.44
Radhanagari,16.4157,74.0105,2019,9,24.98,92.37,18.03
Radhanagari,16.4157,74.0105,2019,10,25.24,88.42,11.55
Radhanagari,16.4157,74.0105,2019,11,24.09,81.83,0.3
Radhanagari,16.4157,74.0105,2019,12,24.12,76.51,0.09
Radhanagari,16.4157,74.0105,2019,13,26.31,70.82,10.18
Radhanagari,16.4157,74.0105,2020,1,23.32,67.16,0.0
Radhanagari,16.4157,74.0105,2020,2,26.37,50.3,0.0
Radhanagari,16.4157,74.0105,2020,3,28.01,52.77,0.22
Radhanagari,16.4157,74.0105,2020,4,30.83,53.5,0.8
Radhanagari,16.4157,74.0105,2020,5,31.05,60.48,1.43
Radhanagari,16.4157,74.0105,2020,6,26.27,88.38,23.07
Radhanagari,16.4157,74.0105,2020,7,25.27,92.21,24.53
Radhanagari,16.4157,74.0105,2020,8,25.07,93.31,30.73
Radhanagari,16.4157,74.0105,2020,9,25.04,91.42,16.81
Radhanagari,16.4157,74.0105,2020,10,25.01,89.54,9.96
Radhanagari,16.4157,74.0105,2020,11,24.3,80.08,0.0
Radhanagari,16.4157,74.0105,2020,12,23.28,70.61,0.07
Radhanagari,16.4157,74.0105,2020,13,26.15,74.23,9.0
Radhanagari,16.4157,74.0105,2021,1,25.07,66.66,0.39
Radhanagari,16.4157,74.0105,2021,2,26.26,49.82,0.21
Radhanagari,16.4157,74.0105,2021,3,29.87,47.81,0.03
Radhanagari,16.4157,74.0105,2021,4,30.25,55.31,1.12
Radhanagari,16.4157,74.0105,2021,5,28.87,72.7,10.46
Radhanagari,16.4157,74.0105,2021,6,26.0,89.37,25.42
Radhanagari,16.4157,74.0105,2021,7,25.2,92.59,42.33
Radhanagari,16.4157,74.0105,2021,8,24.89,90.39,7.14
Radhanagari,16.4157,74.0105,2021,9,24.9,91.71,11.78
Radhanagari,16.4157,74.0105,2021,10,25.38,85.56,4.76
Radhanagari,16.4157,74.0105,2021,11,24.8,83.42,2.95
Radhanagari,16.4157,74.0105,2021,12,22.56,79.06,2.69
Radhanagari,16.4157,74.0105,2021,13,26.17,75.53,9.17
Radhanagari,16.4157,74.0105,2022,1,21.77,69.95,0.04
Radhanagari,16.4157,74.0105,2022,2,24.47,58.59,0.0
Radhanagari,16.4157,74.0105,2022,3,29.58,50.16,0.19
Radhanagari,16.4157,74.0105,2022,4,30.31,57.18,1.13
Radhanagari,16.4157,74.0105,2022,5,29.33,67.81,1.84
Radhanagari,16.4157,74.0105,2022,6,26.53,83.21,16.96
Radhanagari,16.4157,74.0105,2022,7,24.95,92.14,25.55
Radhanagari,16.4157,74.0105,2022,8,24.69,91.99,19.66
Radhanagari,16.4157,74.0105,2022,9,24.73,91.18,11.61
Radhanagari,16.4157,74.0105,2022,10,24.32,85.3,7.33
Radhanagari,16.4157,74.0105,2022,11,23.31,77.85,0.03
Radhanagari,16.4157,74.0105,2022,12,24.2,68.74,0.06
Radhanagari,16.4157,74.0105,2022,13,25.69,74.61,7.09
Radhanagari,16.4157,74.0105,2023,1,23.64,56.08,0.0
Radhanagari,16.4157,74.0105,2023,2,27.92,29.53,0.0
Radhanagari,16.4157,74.0105,2023,3,28.31,43.93,0.02
Radhanagari,16.4157,74.0105,2023,4,29.91,52.84,0.36
Radhanagari,16.4157,74.0105,2023,5,30.12,60.22,0.86
Radhanagari,16.4157,74.0105,2023,6,28.41,75.36,9.57
Radhanagari,16.4157,74.0105,2023,7,25.24,92.65,37.37
Radhanagari,16.4157,74.0105,2023,8,25.09,90.1,5.35
Radhanagari,16.4157,74.0105,2023,9,25.29,90.66,12.39
Radhanagari,16.4157,74.0105,2023,10,25.45,81.9,2.07
Radhanagari,16.4157,74.0105,2023,11,24.99,79.25,1.23
Radhanagari,16.4157,74.0105,2023,12,24.74,59.75,0.02
Radhanagari,16.4157,74.0105,2023,13,26.58,67.93,5.82
Shahuwadi,16.9587,73.8931,1997,1,22.24,54.09,0.08
Shahuwadi,16.9587,73.8931,1997,2,23.97,39.7,0.0
Shahuwadi,16.9587,73.8931,1997,3,28.27,43.9,0.07
Shahuwadi,16.9587,73.8931,1997,4,28.27,52.18,0.2
Shahuwadi,16.9587,73.8931,1997,5,29.25,56.42,0.07
Shahuwadi,16.9587,73.8931,1997,6,25.85,83.44,19.3
Shahuwadi,16.9587,73.8931,1997,7,24.51,91.8,22.47
Shahuwadi,16.9587,73.8931,1997,8,23.87,92.96,20.33
Shahuwadi,16.9587,73.8931,1997,9,23.76,89.31,3.24
Shahuwadi,16.9587,73.8931,1997,10,24.76,82.06,1.02
Shahuwadi,16.9587,73.8931,1997,11,25.02,76.46,1.28
Shahuwadi,16.9587,73.8931,1997,12,22.59,74.64,2.34
Shahuwadi,16.9587,73.8931,1997,13,25.2,69.93,5.91
Shahuwadi,16.9587,73.8931,1998,1,22.84,58.06,0.0
Shahuwadi,16.9587,73.8931,1998,2,24.55,47.59,0.02
Shahuwadi,16.9587,73.8931,1998,3,27.13,48.94,0.0
Shahuwadi,16.9587,73.8931,1998,4,30.87,48.15,0.01
Shahuwadi,16.9587,73.8931,1998,5,30.9,57.85,0.45
Shahuwadi,16.9587,73.8931,1998,6,26.94,79.41,21.91
Shahuwadi,16.9587,73.8931,1998,7,24.63,92.12,20.88
Shahuwadi,16.9587,73.8931,1998,8,24.76,92.58,17.42
Shahuwadi,16.9587,73.8931,1998,9,24.39,91.9,12.46
Shahuwadi,16.9587,73.8931,1998,10,23.88,88.28,3.79
Shahuwadi,16.9587,73.8931,1998,11,21.97,79.58,1.45
Shahuwadi,16.9587,73.8931,1998,12,20.0,64.01,0.02
Shahuwadi,16.9587,73.8931,1998,13,25.24,70.85,6.56
Shahuwadi,16.9587,73.8931,1999,1,21.45,51.96,0.0
Shahuwadi,16.9587,73.8931,1999,2,26.75,40.63,0.05
Shahuwadi,16.9587,73.8931,1999,3,29.08,40.26,0.0
Shahuwadi,16.9587,73.8931,1999,4,29.16,57.05,0.0
Shahuwadi,16.9587,73.8931,1999,5,27.19,72.99,5.68
Shahuwadi,16.9587,73.8931,1999,6,24.94,87.82,19.98
Shahuwadi,16.9587,73.8931,1999,7,24.29,92.45,20.06
Shahuwadi,16.9587,73.8931,1999,8,23.85,90.76,4.24
Shahuwadi,16.9587,73.8931,1999,9,23.74,90.64,6.17
Shahuwadi,16.9587,73.8931,1999,10,24.1,82.55,3.0
Shahuwadi,16.9587,73.8931,1999,11,22.6,63.21,0.01
Shahuwadi,16.9587,73.8931,1999,12,22.57,45.89,0.0
Shahuwadi,16.9587,73.8931,1999,13,24.96,68.17,4.96
Shahuwadi,16.9587,73.8931,2000,1,24.69,35.64,0.0
Shahuwadi,16.9587,73.8931,2000,2,23.85,52.66,0.06
Shahuwadi,16.9587,73.8931,2000,3,27.02,43.92,0.0
Shahuwadi,16.9587,73.8931,2000,4,29.79,54.47,0.14
Shahuwadi,16.9587,73.8931,2000,5,27.78,69.93,3.73
Shahuwadi,16.9587,73.8931,2000,6,25.05,88.57,12.95
Shahuwadi,16.9587,73.8931,2000,7,23.85,91.32,17.98
Shahuwadi,16.9587,73.8931,2000,8,23.86,91.65,14.81
Shahuwadi,16.9587,73.8931,2000,9,24.44,88.81,3.0
Shahuwadi,16.9587,73.8931,2000,10,24.39,82.27,3.29
Shahuwadi,16.9587,73.8931,2000,11,23.0,67.24,0.25
Shahuwadi,16.9587,73.8931,2000,12,22.32,42.83,0.64
Shahuwadi,16.9587,73.8931,2000,13,25.0,67.44,4.77
Shahuwadi,16.9587,73.8931,2001,1,24.04,47.53,0.04
Shahuwadi,16.9587,73.8931,2001,2,25.68,38.16,0.0
Shahuwadi,16.9587,73.8931,2001,3,26.2,52.6,0.0
Shahuwadi,16.9587,73.8931,2001,4,29.86,49.94,0.43
Shahuwadi,16.9587,73.8931,2001,5,28.41,66.22,3.2
Shahuwadi,16.9587,73.8931,2001,6,25.22,85.65,10.93
Shahuwadi,16.9587,73.8931,2001,7,24.31,89.94,12.16
Shahuwadi,16.9587,73.8931,2001,8,23.78,92.33,13.15
Shahuwadi,16.9587,73.8931,2001,9,24.04,90.45,6.66
Shahuwadi,16.9587,73.8931,2001,10,23.75,83.52,2.57
Shahuwadi,16.9587,73.8931,2001,11,23.21,69.48,0.17
Shahuwadi,16.9587,73.8931,2001,12,23.01,50.77,0.0
Shahuwadi,16.9587,73.8931,2001,13,25.12,68.23,4.14
Shahuwadi,16.9587,73.8931,2002,1,22.59,48.93,0.01
Shahuwadi,16.9587,73.8931,2002,2,26.47,44.39,0.0
Shahuwadi,16.9587,73.8931,2002,3,28.6,45.47,0.01
Shahuwadi,16.9587,73.8931,2002,4,30.72,47.75,0.05
Shahuwadi,16.9587,73.8931,2002,5,28.98,66.88,1.74
Shahuwadi,16.9587,73.8931,2002,6,25.96,85.48,22.03
Shahuwadi,16.9587,73.8931,2002,7,24.67,89.44,7.07
Shahuwadi,16.9587,73.8931,2002,8,23.87,91.58,14.36
Shahuwadi,16.9587,73.8931,2002,9,23.86,88.7,3.22
Shahuwadi,16.9587,73.8931,2002,10,24.86,78.46,3.78
Shahuwadi,16.9587,73.8931,2002,11,23.64,63.3,0.46
Shahuwadi,16.9587,73.8931,2002,12,23.13,50.88,0.03
Shahuwadi,16.9587,73.8931,2002,13,25.6,66.91,4.41
Shahuwadi,16.9587,73.8931,2003,1,24.9,46.28,0.0
Shahuwadi,16.9587,73.8931,2003,2,26.38,45.13,0.03
Shahuwadi,16.9587,73.8931,2003,3,28.41,43.18,0.07
Shahuwadi,16.9587,73.8931,2003,4,30.65,47.25,0.31
Shahuwadi,16.9587,73.8931,2003,5,29.9,58.51,0.07
Shahuwadi,16.9587,73.8931,2003,6,26.82,80.12,15.99
Shahuwadi,16.9587,73.8931,2003,7,24.72,92.61,16.23
Shahuwadi,16.9587,73.8931,2003,8,24.35,91.24,7.65
Shahuwadi,16.9587,73.8931,2003,9,24.06,90.01,3.71
Shahuwadi,16.9587,73.8931,2003,10,24.6,80.43,1.53
Shahuwadi,16.9587,73.8931,2003,11,24.5,62.51,0.16
Shahuwadi,16.9587,73.8931,2003,12,23.66,44.69,0.01
Shahuwadi,16.9587,73.8931,2003,13,26.07,65.28,3.83
Shahuwadi,16.9587,73.8931,2004,1,23.67,47.97,0.0
Shahuwadi,16.9587,73.8931,2004,2,26.25,39.67,0.01
Shahuwadi,16.9587,73.8931,2004,3,29.67,46.13,0.0
Shahuwadi,16.9587,73.8931,2004,4,29.61,53.16,0.16
Shahuwadi,16.9587,73.8931,2004,5,28.2,69.34,4.44
Shahuwadi,16.9587,73.8931,2004,6,25.06,89.16,20.79
Shahuwadi,16.9587,73.8931,2004,7,24.48,90.53,13.7
Shahuwadi,16.9587,73.8931,2004,8,23.8,92.36,15.36
Shahuwadi,16.9587,73.8931,2004,9,24.23,89.67,5.32
Shahuwadi,16.9587,73.8931,2004,10,23.7,80.47,0.82
Shahuwadi,16.9587,73.8931,2004,11,23.71,63.61,0.33
Shahuwadi,16.9587,73.8931,2004,12,22.88,44.72,0.0
Shahuwadi,16.9587,73.8931,2004,13,25.43,67.31,5.09
Shahuwadi,16.9587,73.8931,2005,1,23.76,45.26,0.07
Shahuwadi,16.9587,73.8931,2005,2,25.33,45.21,0.0
Shahuwadi,16.9587,73.8931,2005,3,27.51,47.59,0.02
Shahuwadi,16.9587,73.8931,2005,4,29.8,49.81,0.3
Shahuwadi,16.9587,73.8931,2005,5,29.23,61.12,1.1
Shahuwadi,16.9587,73.8931,2005,6,26.82,81.24,15.72
Shahuwadi,16.9587,73.8931,2005,7,24.82,92.25,23.22
Shahuwadi,16.9587,73.8931,2005,8,24.15,92.61,16.46
Shahuwadi,16.9587,73.8931,2005,9,24.23,92.44,13.15
Shahuwadi,16.9587,73.8931,2005,10,23.9,82.59,3.24
Shahuwadi,16.9587,73.8931,2005,11,20.97,71.21,0.01
Shahuwadi,16.9587,73.8931,2005,12,21.3,58.55,0.0
Shahuwadi,16.9587,73.8931,2005,13,25.15,68.45,6.14
Shahuwadi,16.9587,73.8931,2006,1,23.4,42.4,0.0
Shahuwadi,16.9587,73.8931,2006,2,26.62,38.44,0.0
Shahuwadi,16.9587,73.8931,2006,3,27.16,51.2,0.23
Shahuwadi,16.9587,73.8931,2006,4,29.08,52.96,0.02
Shahuwadi,16.9587,73.8931,2006,5,28.95,64.7,15.6
Shahuwadi,16.9587,73.8931,2006,6,25.27,89.71,17.27
Shahuwadi,16.9587,73.8931,2006,7,24.17,92.5,20.51
Shahuwadi,16.9587,73.8931,2006,8,23.64,93.04,18.27
Shahuwadi,16.9587,73.8931,2006,9,24.35,91.48,12.93
Shahuwadi,16.9587,73.8931,2006,10,24.54,83.04,3.16
Shahuwadi,16.9587,73.8931,2006,11,23.23,79.01,1.02
Shahuwadi,16.9587,73.8931,2006,12,21.98,59.39,0.0
Shahuwadi,16.9587,73.8931,2006,13,25.18,69.99,7.47
Shahuwadi,16.9587,73.8931,2007,1,23.74,46.95,0.0
Shahuwadi,16.9587,73.8931,2007,2,25.03,51.98,0.0
Shahuwadi,16.9587,73.8931,2007,3,28.35,45.3,0.0
Shahuwadi,16.9587,73.8931,2007,4,30.41,51.1,0.17
Shahuwadi,16.9587,73.8931,2007,5,29.03,64.37,1.12
Shahuwadi,16.9587,73.8931,2007,6,26.43,83.45,26.43
Shahuwadi,16.9587,73.8931,2007,7,24.78,92.17,16.27
Shahuwadi,16.9587,73.8931,2007,8,24.26,92.67,22.75
Shahuwadi,16.9587,73.8931,2007,9,24.33,91.8,12.71
Shahuwadi,16.9587,73.8931,2007,10,23.92,80.97,1.0
Shahuwadi,16.9587,73.8931,2007,11,22.05,71.2,0.5
Shahuwadi,16.9587,73.8931,2007,12,22.87,60.54,0.0
Shahuwadi,16.9587,73.8931,2007,13,25.43,69.46,6.77
Shahuwadi,16.9587,73.8931,2008,1,22.74,44.43,0.0
Shahuwadi,16.9587,73.8931,2008,2,24.33,43.88,0.06
Shahuwadi,16.9587,73.8931,2008,3,28.14,47.73,0.48
Shahuwadi,16.9587,73.8931,2008,4,29.41,52.57,0.1
Shahuwadi,16.9587,73.8931,2008,5,28.43,65.54,2.45
Shahuwadi,16.9587,73.8931,2008,6,25.51,87.11,13.52
Shahuwadi,16.9587,73.8931,2008,7,24.66,89.73,9.28
Shahuwadi,16.9587,73.8931,2008,8,24.05,91.93,14.42
Shahuwadi,16.9587,73.8931,2008,9,23.93,90.76,14.01
Shahuwadi,16.9587,73.8931,2008,10,23.83,79.45,0.68
Shahuwadi,16.9587,73.8931,2008,11,23.36,69.06,0.52
Shahuwadi,16.9587,73.8931,2008,12,23.09,56.67,0.35
Shahuwadi,16.9587,73.8931,2008,13,25.12,68.3,4.65
Shahuwadi,16.9587,73.8931,2009,1,24.54,45.25,0.0
Shahuwadi,16.9587,73.8931,2009,2,26.71,40.07,0.0
Shahuwadi,16.9587,73.8931,2009,3,28.93,43.19,0.07
Shahuwadi,16.9587,73.8931,2009,4,30.49,49.81,0.03
Shahuwadi,16.9587,73.8931,2009,5,29.61,59.26,0.12
Shahuwadi,16.9587,73.8931,2009,6,26.36,80.26,9.53
Shahuwadi,16.9587,73.8931,2009,7,24.44,92.82,27.03
Shahuwadi,16.9587,73.8931,2009,8,24.47,90.85,8.66
Shahuwadi,16.9587,73.8931,2009,9,24.85,90.26,11.21
Shahuwadi,16.9587,73.8931,2009,10,24.03,81.55,5.7
Shahuwadi,16.9587,73.8931,2009,11,22.85,79.08,2.85
Shahuwadi,16.9587,73.8931,2009,12,22.25,67.17,0.01
Shahuwadi,16.9587,73.8931,2009,13,25.78,68.46,5.47
Shahuwadi,16.9587,73.8931,2010,1,23.63,57.83,0.11
Shahuwadi,16.9587,73.8931,2010,2,25.66,48.92,0.0
Shahuwadi,16.9587,73.8931,2010,3,29.07,44.97,0.06
Shahuwadi,16.9587,73.8931,2010,4,30.13,52.72,0.05
Shahuwadi,16.9587,73.8931,2010,5,30.36,60.56,0.19
Shahuwadi,16.9587,73.8931,2010,6,26.44,84.45,17.31
Shahuwadi,16.9587,73.8931,2010,7,24.65,92.51,31.63
Shahuwadi,16.9587,73.8931,2010,8,24.29,92.66,14.51
Shahuwadi,16.9587,73.8931,2010,9,24.57,90.6,7.61
Shahuwadi,16.9587,73.8931,2010,10,24.51,86.07,4.77
Shahuwadi,16.9587,73.8931,2010,11,24.06,85.13,2.22
Shahuwadi,16.9587,73.8931,2010,12,20.61,72.37,0.01
Shahuwadi,16.9587,73.8931,2010,13,25.66,72.53,6.59
Shahuwadi,16.9587,73.8931,2011,1,22.07,52.27,0.0
Shahuwadi,16.9587,73.8931,2011,2,24.5,51.0,0.0
Shahuwadi,16.9587,73.8931,2011,3,28.63,41.68,0.0
Shahuwadi,16.9587,73.8931,2011,4,29.18,53.09,0.16
Shahuwadi,16.9587,73.8931,2011,5,29.06,61.58,0.63
Shahuwadi,16.9587,73.8931,2011,6,25.58,86.84,15.09
Shahuwadi,16.9587,73.8931,2011,7,24.48,92.12,29.73
