District_Name,Taluka,Latitude,Longitude,Elevation_m,Agro_Climatic_Zone,Dominant_Soil_Reaction,Crop_Year,Season,Crop,Crop_Type,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Diurnal_Temp_Range_C,Relative_Humidity_pct,Total_Rainfall_mm,Solar_Radiation_MJ_m2_day,Wind_Speed_m_s,Soil_Moisture_Topsoil_frac,Soil_Moisture_Rootzone_frac,Soil_Fertility_Index_Score,Soil_N_Low_pct,Soil_N_Medium_pct,Soil_N_High_pct,Soil_P_Low_pct,Soil_P_Medium_pct,Soil_P_High_pct,Soil_K_Low_pct,Soil_K_Medium_pct,Soil_K_High_pct,Soil_OC_Low_pct,Soil_OC_Medium_pct,Soil_OC_High_pct,Soil_pH_Acidic_pct,Soil_pH_Neutral_pct,Soil_pH_Alkaline_pct,Soil_EC_NonSaline_pct,Soil_EC_Saline_pct,Soil_S_Sufficient_pct,Soil_Fe_Sufficient_pct,Soil_Zn_Sufficient_pct,Soil_Cu_Sufficient_pct,Soil_B_Sufficient_pct,Soil_Mn_Sufficient_pct,District_Area_ha,District_Production_t,District_Yield_t_per_ha
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Jowar,Cereals,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,6600.0,12200.0,1.848
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Maize,Cereals,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2200.0,5000.0,2.273
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Moong(Green Gram),Pulses,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1600.0,2100.0,1.312
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Niger Seed,Oilseeds,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,500.0,160.0,0.32
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Other Kharif Pulses,Pulses,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2000.0,700.0,0.35
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Ragi,Cereals,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,21900.0,32900.0,1.502
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Rice,Cereals,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,108800.0,339600.0,3.121
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Small Millets,Cereals,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2100.0,800.0,0.381
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Soyabean,Oilseeds,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,55400.0,132530.0,2.392
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Kharif,Urad,Pulses,24.4,29.4,21.82,7.58,91.31,1874.63,14.03,3.86,0.9,0.918,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,600.0,300.0,0.5
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Rabi,Gram,Pulses,24.15,34.89,13.81,21.08,61.37,113.33,19.61,2.04,0.468,0.59,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,11400.0,13600.0,1.193
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Rabi,Jowar,Cereals,24.15,34.89,13.81,21.08,61.37,113.33,19.61,2.04,0.468,0.59,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,20300.0,31200.0,1.537
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Rabi,Maize,Cereals,24.15,34.89,13.81,21.08,61.37,113.33,19.61,2.04,0.468,0.59,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,4300.0,11600.0,2.698
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Rabi,Other Rabi Pulses,Pulses,24.15,34.89,13.81,21.08,61.37,113.33,19.61,2.04,0.468,0.59,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1200.0,600.0,0.5
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Rabi,Small Millets,Cereals,24.15,34.89,13.81,21.08,61.37,113.33,19.61,2.04,0.468,0.59,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,500.0,100.0,0.2
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Rabi,Wheat,Cereals,24.15,34.89,13.81,21.08,61.37,113.33,19.61,2.04,0.468,0.59,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,16600.0,41700.0,2.512
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Summer,Groundnut,Oilseeds,28.97,40.95,20.03,20.92,58.72,18.25,24.77,2.96,0.155,0.46,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2600.0,6100.0,2.346
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Summer,Maize,Cereals,28.97,40.95,20.03,20.92,58.72,18.25,24.77,2.96,0.155,0.46,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,100.0,200.0,2.0
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Summer,Rice,Cereals,28.97,40.95,20.03,20.92,58.72,18.25,24.77,2.96,0.155,0.46,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,800.0,2200.0,2.75
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Summer,Sunflower,Oilseeds,28.97,40.95,20.03,20.92,58.72,18.25,24.77,2.96,0.155,0.46,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1100.0,1200.0,1.091
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Whole Year,Sugarcane,Sugar,25.22,34.14,17.96,16.18,69.96,2003.11,18.72,2.8,0.549,0.678,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,135200.0,13580200.0,100.445
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2013,Whole Year,Tobacco,Drugs And Narcotics,25.22,34.14,17.96,16.18,69.96,2003.11,18.72,2.8,0.549,0.678,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1500.0,1800.0,1.2
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Arhar/Tur,Pulses,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1500.0,400.0,0.267
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Castor Seed,Oilseeds,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,300.0,100.0,0.333
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Groundnut,Oilseeds,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,51300.0,77700.0,1.515
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Jowar,Cereals,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,6000.0,10900.0,1.817
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Maize,Cereals,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2900.0,9800.0,3.379
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Moong(Green Gram),Pulses,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1100.0,500.0,0.455
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Niger Seed,Oilseeds,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,300.0,100.0,0.333
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Other Kharif Pulses,Pulses,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2500.0,900.0,0.36
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Ragi,Cereals,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,21200.0,33900.0,1.599
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Rice,Cereals,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,110900.0,335200.0,3.023
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Small Millets,Cereals,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2100.0,900.0,0.429
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Soyabean,Oilseeds,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,56000.0,121200.0,2.164
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Kharif,Urad,Pulses,25.39,33.75,21.55,12.2,86.31,1595.43,15.74,3.69,0.797,0.812,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1000.0,800.0,0.8
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Gram,Pulses,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,6300.0,5700.0,0.905
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Jowar,Cereals,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,17100.0,27100.0,1.585
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Maize,Cereals,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,6500.0,19400.0,2.985
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Other Rabi Pulses,Pulses,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1800.0,700.0,0.389
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Small Millets,Cereals,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,300.0,100.0,0.333
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Sunflower,Oilseeds,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,100.0,,0.0
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Rabi,Wheat,Cereals,24.28,35.32,13.66,21.66,58.41,122.98,19.38,1.96,0.47,0.572,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,6800.0,15100.0,2.221
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Summer,Groundnut,Oilseeds,29.98,41.93,20.22,21.71,52.69,23.81,23.47,2.38,0.2,0.465,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,3100.0,6400.0,2.065
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Summer,Maize,Cereals,29.98,41.93,20.22,21.71,52.69,23.81,23.47,2.38,0.2,0.465,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,100.0,300.0,3.0
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Summer,Rice,Cereals,29.98,41.93,20.22,21.71,52.69,23.81,23.47,2.38,0.2,0.465,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,900.0,3400.0,3.778
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Summer,Sunflower,Oilseeds,29.98,41.93,20.22,21.71,52.69,23.81,23.47,2.38,0.2,0.465,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1100.0,1600.0,1.455
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Whole Year,Sugarcane,Sugar,25.64,35.79,17.45,18.34,67.26,1717.99,18.88,2.63,0.524,0.633,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,146300.0,15031600.0,102.745
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2014,Whole Year,Tobacco,Drugs And Narcotics,25.64,35.79,17.45,18.34,67.26,1717.99,18.88,2.63,0.524,0.633,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1300.0,2100.0,1.615
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Arhar/Tur,Pulses,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1500.0,200.0,0.133
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Groundnut,Oilseeds,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,53700.0,85100.0,1.585
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Jowar,Cereals,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,5700.0,10100.0,1.772
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Maize,Cereals,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,3200.0,6100.0,1.906
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Moong(Green Gram),Pulses,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1200.0,700.0,0.583
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Niger Seed,Oilseeds,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,100.0,30.0,0.3
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Other Kharif Pulses,Pulses,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,2500.0,750.0,0.3
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Ragi,Cereals,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,20800.0,27300.0,1.312
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Rice,Cereals,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,111500.0,273300.0,2.451
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Small Millets,Cereals,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1600.0,600.0,0.375
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Soyabean,Oilseeds,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,53900.0,102390.0,1.9
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Sunflower,Oilseeds,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,20.0,2.0,0.1
Kolhapur,Shahuwadi,16.9587,73.8931,564.0,Sub-Montane Zone,Acidic Lateritic,2015,Kharif,Urad,Pulses,25.04,32.26,21.0,11.26,87.25,1067.42,16.87,3.38,0.812,0.823,2.218,79.24,18.05,2.71,1.44,9.6,88.96,11.34,52.57,36.07,12.89,22.72,64.39,40.56,59.4,0.04,99.32,0.68,92.14,61.2,56.78,98.64,88.98,96.75,1100.0,1000.0,0.909
