District_Name,Crop_Year,Season,Crop,Crop_Type,Area_ha,Production_t,Yield_t_per_ha,Temperature_C,Humidity_pct,Rainfall_mm
Washim,2002,Rabi,Wheat,Cereals,16300.0,20900.0,1.282,24.605,37.75666666666667,65.53
Washim,2002,Summer,Groundnut,Oilseeds,100.0,200.0,2.0,33.925,25.56,31.720000000000002
Washim,2002,Whole Year,Sugarcane,Sugar,1100.0,55000.0,50.0,26.754166666666663,47.794166666666676,746.5600000000001
Washim,2003,Kharif,Arhar/Tur,Pulses,44300.0,39400.0,0.889,26.6,77.7025,706.02
Washim,2003,Kharif,Bajra,Cereals,2000.0,900.0,0.45,26.6,77.7025,706.02
Washim,2003,Kharif,Cotton(Lint),Fiber Crops,75200.0,62500.0,0.831,26.6,77.7025,706.02
Washim,2003,Kharif,Groundnut,Oilseeds,100.0,100.0,1.0,26.6,77.7025,706.02
Washim,2003,Kharif,Jowar,Cereals,59300.0,77200.0,1.302,26.6,77.7025,706.02
Washim,2003,Kharif,Maize,Cereals,100.0,200.0,2.0,26.6,77.7025,706.02
Washim,2003,Kharif,Moong(Green Gram),Pulses,50600.0,29800.0,0.589,26.6,77.7025,706.02
Washim,2003,Kharif,Other Kharif Pulses,Pulses,200.0,100.0,0.5,26.6,77.7025,706.02
Washim,2003,Kharif,Other Oilseeds,Oilseeds,100.0,0.0,0.0,26.6,77.7025,706.02
Washim,2003,Kharif,Rice,Cereals,900.0,300.0,0.333,26.6,77.7025,706.02
Washim,2003,Kharif,Sesamum,Oilseeds,1700.0,500.0,0.294,26.6,77.7025,706.02
Washim,2003,Kharif,Small Millets,Cereals,100.0,100.0,1.0,26.6,77.7025,706.02
Washim,2003,Kharif,Soyabean,Oilseeds,113300.0,153900.0,1.358,26.6,77.7025,706.02
Washim,2003,Kharif,Sunflower,Oilseeds,200.0,100.0,0.5,26.6,77.7025,706.02
Washim,2003,Kharif,Urad,Pulses,56600.0,38700.0,0.684,26.6,77.7025,706.02
Washim,2003,Rabi,Gram,Pulses,29200.0,19300.0,0.661,23.721666666666664,46.19,47.8
Washim,2003,Rabi,Jowar,Cereals,700.0,500.0,0.714,23.721666666666664,46.19,47.8
Washim,2003,Rabi,Safflower,Oilseeds,2600.0,1400.0,0.538,23.721666666666664,46.19,47.8
Washim,2003,Rabi,Sunflower,Oilseeds,1000.0,400.0,0.4,23.721666666666664,46.19,47.8
Washim,2003,Rabi,Wheat,Cereals,11900.0,14100.0,1.185,23.721666666666664,46.19,47.8
Washim,2003,Summer,Groundnut,Oilseeds,100.0,100.0,1.0,33.82,23.055,11.11
Washim,2003,Whole Year,Banana,Fruits,100.0,13740.0,137.4,26.456666666666667,52.76083333333332,779.3100000000001
Washim,2003,Whole Year,Grapes,Fruits,10.0,268.0,26.8,26.456666666666667,52.76083333333332,779.3100000000001
Washim,2003,Whole Year,Mango,Fruits,660.0,1220.0,1.848,26.456666666666667,52.76083333333332,779.3100000000001
Washim,2003,Whole Year,Onion,Vegetable,247.0,5337.0,21.607,26.456666666666667,52.76083333333332,779.3100000000001
Washim,2003,Whole Year,Sugarcane,Sugar,1200.0,65400.0,54.5,26.456666666666667,52.76083333333332,779.3100000000001
Washim,2003,Whole Year,Tomato,Vegetable,296.0,946.0,3.196,26.456666666666667,52.76083333333332,779.3100000000001
Washim,2004,Kharif,Arhar/Tur,Pulses,47400.0,37300.0,0.787,27.085,73.7525,535.55
Washim,2004,Kharif,Bajra,Cereals,1600.0,700.0,0.438,27.085,73.7525,535.55
Washim,2004,Kharif,Castor Seed,Oilseeds,100.0,,0.0,27.085,73.7525,535.55
Washim,2004,Kharif,Cotton(Lint),Fiber Crops,67800.0,48600.0,0.717,27.085,73.7525,535.55
Washim,2004,Kharif,Jowar,Cereals,52500.0,53300.0,1.015,27.085,73.7525,535.55
Washim,2004,Kharif,Maize,Cereals,100.0,100.0,1.0,27.085,73.7525,535.55
Washim,2004,Kharif,Moong(Green Gram),Pulses,42200.0,19400.0,0.46,27.085,73.7525,535.55
Washim,2004,Kharif,Other Cereals,Cereals,100.0,,0.0,27.085,73.7525,535.55
Washim,2004,Kharif,Other Kharif Pulses,Pulses,100.0,0.0,0.0,27.085,73.7525,535.55
Washim,2004,Kharif,Rice,Cereals,500.0,200.0,0.4,27.085,73.7525,535.55
Washim,2004,Kharif,Sesamum,Oilseeds,1600.0,300.0,0.188,27.085,73.7525,535.55
Washim,2004,Kharif,Small Millets,Cereals,100.0,,0.0,27.085,73.7525,535.55
Washim,2004,Kharif,Soyabean,Oilseeds,185100.0,164700.0,0.89,27.085,73.7525,535.55
Washim,2004,Kharif,Sunflower,Oilseeds,100.0,100.0,1.0,27.085,73.7525,535.55
Washim,2004,Kharif,Urad,Pulses,46100.0,21800.0,0.473,27.085,73.7525,535.55
Washim,2004,Rabi,Gram,Pulses,24700.0,8900.0,0.36,23.57166666666667,44.81999999999999,127.87
Washim,2004,Rabi,Jowar,Cereals,600.0,200.0,0.333,23.57166666666667,44.81999999999999,127.87
Washim,2004,Rabi,Safflower,Oilseeds,2300.0,900.0,0.391,23.57166666666667,44.81999999999999,127.87
Washim,2004,Rabi,Sunflower,Oilseeds,500.0,300.0,0.6,23.57166666666667,44.81999999999999,127.87
Washim,2004,Rabi,Wheat,Cereals,3000.0,2200.0,0.733,23.57166666666667,44.81999999999999,127.87
Washim,2004,Summer,Groundnut,Oilseeds,100.0,100.0,1.0,32.935,31.085,42.11
Washim,2004,Whole Year,Sugarcane,Sugar,1300.0,88700.0,68.231,26.379999999999995,51.19833333333333,671.3100000000001
Washim,2005,Kharif,Arhar/Tur,Pulses,51600.0,40300.0,0.781,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Bajra,Cereals,1400.0,700.0,0.5,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Castor Seed,Oilseeds,100.0,100.0,1.0,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Cotton(Lint),Fiber Crops,66800.0,69700.0,1.043,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Jowar,Cereals,49100.0,55400.0,1.128,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Maize,Cereals,100.0,200.0,2.0,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Moong(Green Gram),Pulses,31600.0,11700.0,0.37,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Other Kharif Pulses,Pulses,300.0,100.0,0.333,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Rice,Cereals,300.0,100.0,0.333,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Sesamum,Oilseeds,1900.0,400.0,0.211,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Small Millets,Cereals,300.0,100.0,0.333,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Soyabean,Oilseeds,196600.0,186700.0,0.95,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Sunflower,Oilseeds,100.0,100.0,1.0,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Kharif,Urad,Pulses,34500.0,15300.0,0.443,27.0925,75.63749999999999,848.2800000000001
Washim,2005,Rabi,Gram,Pulses,40600.0,24300.0,0.599,22.325,51.326666666666675,180.42000000000002
Washim,2005,Rabi,Jowar,Cereals,700.0,600.0,0.857,22.325,51.326666666666675,180.42000000000002
Washim,2005,Rabi,Safflower,Oilseeds,3400.0,2200.0,0.647,22.325,51.326666666666675,180.42000000000002
Washim,2005,Rabi,Sunflower,Oilseeds,700.0,400.0,0.571,22.325,51.326666666666675,180.42000000000002
Washim,2005,Rabi,Wheat,Cereals,11300.0,14500.0,1.283,22.325,51.326666666666675,180.42000000000002
Washim,2005,Summer,Groundnut,Oilseeds,400.0,600.0,1.5,32.955,24.225,14.05
Washim,2005,Whole Year,Sugarcane,Sugar,300.0,20100.0,67.0,25.804166666666664,54.501666666666665,1009.7700000000001
Washim,2006,Kharif,Arhar/Tur,Pulses,51500.0,49000.0,0.951,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Bajra,Cereals,1600.0,900.0,0.562,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Castor Seed,Oilseeds,100.0,,0.0,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Cotton(Lint),Fiber Crops,62200.0,62900.0,1.011,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Jowar,Cereals,50600.0,65000.0,1.285,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Maize,Cereals,100.0,200.0,2.0,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Moong(Green Gram),Pulses,33600.0,18600.0,0.554,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Other Kharif Pulses,Pulses,200.0,100.0,0.5,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Rice,Cereals,200.0,100.0,0.5,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Sesamum,Oilseeds,1800.0,300.0,0.167,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Small Millets,Cereals,100.0,100.0,1.0,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Soyabean,Oilseeds,204800.0,252900.0,1.235,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Sunflower,Oilseeds,100.0,100.0,1.0,26.1425,79.70750000000001,1150.16
Washim,2006,Kharif,Urad,Pulses,33000.0,23100.0,0.7,26.1425,79.70750000000001,1150.16
Washim,2006,Rabi,Gram,Pulses,62000.0,46700.0,0.753,23.433333333333334,51.58666666666667,67.03
Washim,2006,Rabi,Jowar,Cereals,800.0,700.0,0.875,23.433333333333334,51.58666666666667,67.03
Washim,2006,Rabi,Safflower,Oilseeds,4300.0,2500.0,0.581,23.433333333333334,51.58666666666667,67.03
Washim,2006,Rabi,Sunflower,Oilseeds,600.0,300.0,0.5,23.433333333333334,51.58666666666667,67.03
Washim,2006,Rabi,Wheat,Cereals,18800.0,27800.0,1.479,23.433333333333334,51.58666666666667,67.03
Washim,2006,Summer,Groundnut,Oilseeds,700.0,900.0,1.286,32.94,29.5,78.06
Washim,2006,Whole Year,Sugarcane,Sugar,100.0,5000.0,50.0,25.770833333333332,58.28166666666666,1381.7700000000002
Washim,2007,Kharif,Arhar/Tur,Pulses,50300.0,52300.0,1.04,26.695,78.69,824.26
Washim,2007,Kharif,Bajra,Cereals,900.0,500.0,0.556,26.695,78.69,824.26
Washim,2007,Kharif,Castor Seed,Oilseeds,200.0,100.0,0.5,26.695,78.69,824.26
Washim,2007,Kharif,Cotton(Lint),Fiber Crops,60300.0,149200.0,2.474,26.695,78.69,824.26
Washim,2007,Kharif,Jowar,Cereals,40600.0,60100.0,1.48,26.695,78.69,824.26
Washim,2007,Kharif,Maize,Cereals,200.0,600.0,3.0,26.695,78.69,824.26
Washim,2007,Kharif,Moong(Green Gram),Pulses,38100.0,25500.0,0.669,26.695,78.69,824.26
Washim,2007,Kharif,Other Kharif Pulses,Pulses,200.0,100.0,0.5,26.695,78.69,824.26
Washim,2007,Kharif,Rice,Cereals,100.0,100.0,1.0,26.695,78.69,824.26
Washim,2007,Kharif,Sesamum,Oilseeds,900.0,300.0,0.333,26.695,78.69,824.26
Washim,2007,Kharif,Small Millets,Cereals,100.0,100.0,1.0,26.695,78.69,824.26
Washim,2007,Kharif,Soyabean,Oilseeds,206900.0,332200.0,1.606,26.695,78.69,824.26
Washim,2007,Kharif,Sunflower,Oilseeds,100.0,100.0,1.0,26.695,78.69,824.26
Washim,2007,Kharif,Urad,Pulses,39500.0,28900.0,0.732,26.695,78.69,824.26
Washim,2007,Rabi,Gram,Pulses,79500.0,61000.0,0.767,22.973333333333333,45.25666666666667,42.760000000000005
Washim,2007,Rabi,Jowar,Cereals,700.0,800.0,1.143,22.973333333333333,45.25666666666667,42.760000000000005
Washim,2007,Rabi,Rapeseed &Mustard,Oilseeds,100.0,,0.0,22.973333333333333,45.25666666666667,42.760000000000005
Washim,2007,Rabi,Safflower,Oilseeds,3800.0,2600.0,0.684,22.973333333333333,45.25666666666667,42.760000000000005
Washim,2007,Rabi,Sunflower,Oilseeds,300.0,200.0,0.667,22.973333333333333,45.25666666666667,42.760000000000005
Washim,2007,Rabi,Wheat,Cereals,34600.0,70500.0,2.038,22.973333333333333,45.25666666666667,42.760000000000005
Washim,2007,Summer,Groundnut,Oilseeds,800.0,1300.0,1.625,33.7,23.715,13.26
Washim,2007,Whole Year,Sugarcane,Sugar,600.0,48600.0,81.0,26.12666666666667,53.240833333333335,848.72
Washim,2008,Kharif,Arhar/Tur,Pulses,49400.0,26700.0,0.54,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Bajra,Cereals,400.0,200.0,0.5,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Castor Seed,Oilseeds,100.0,,0.0,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Cotton(Lint),Fiber Crops,52400.0,45200.0,0.863,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Jowar,Cereals,29900.0,45000.0,1.505,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Maize,Cereals,100.0,300.0,3.0,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Moong(Green Gram),Pulses,33000.0,4900.0,0.148,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Other Kharif Pulses,Pulses,100.0,,0.0,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Rice,Cereals,100.0,100.0,1.0,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Sesamum,Oilseeds,600.0,100.0,0.167,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Small Millets,Cereals,100.0,100.0,1.0,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Soyabean,Oilseeds,226400.0,77300.0,0.341,26.7975,73.84,629.1600000000001
Washim,2008,Kharif,Urad,Pulses,32000.0,4400.0,0.138,26.7975,73.84,629.1600000000001
Washim,2008,Rabi,Gram,Pulses,56500.0,42500.0,0.752,24.493333333333336,42.82500000000001,31.41
Washim,2008,Rabi,Jowar,Cereals,300.0,300.0,1.0,24.493333333333336,42.82500000000001,31.41
Washim,2008,Rabi,Safflower,Oilseeds,900.0,400.0,0.444,24.493333333333336,42.82500000000001,31.41
Washim,2008,Rabi,Sunflower,Oilseeds,100.0,100.0,1.0,24.493333333333336,42.82500000000001,31.41
Washim,2008,Rabi,Wheat,Cereals,16000.0,19300.0,1.206,24.493333333333336,42.82500000000001,31.41
Washim,2008,Summer,Groundnut,Oilseeds,100.0,100.0,1.0,33.095,24.61,2.4299999999999997
Washim,2008,Whole Year,Sugarcane,Sugar,100.0,6500.0,65.0,26.224166666666665,51.014166666666675,689.5699999999999
Washim,2009,Kharif,Arhar/Tur,Pulses,50000.0,54300.0,1.086,27.5,73.2325,625.34
Washim,2009,Kharif,Bajra,Cereals,400.0,300.0,0.75,27.5,73.2325,625.34
Washim,2009,Kharif,Cotton(Lint),Fiber Crops,45000.0,60900.0,1.353,27.5,73.2325,625.34
Washim,2009,Kharif,Jowar,Cereals,25600.0,38900.0,1.52,27.5,73.2325,625.34
Washim,2009,Kharif,Maize,Cereals,300.0,700.0,2.333,27.5,73.2325,625.34
Washim,2009,Kharif,Moong(Green Gram),Pulses,27600.0,5700.0,0.207,27.5,73.2325,625.34
Washim,2009,Kharif,Other Kharif Pulses,Pulses,200.0,,0.0,27.5,73.2325,625.34
Washim,2009,Kharif,Rice,Cereals,100.0,200.0,2.0,27.5,73.2325,625.34
Washim,2009,Kharif,Sesamum,Oilseeds,500.0,200.0,0.4,27.5,73.2325,625.34
Washim,2009,Kharif,Small Millets,Cereals,100.0,,0.0,27.5,73.2325,625.34
Washim,2009,Kharif,Soyabean,Oilseeds,222600.0,80200.0,0.36,27.5,73.2325,625.34
Washim,2009,Kharif,Urad,Pulses,27000.0,6400.0,0.237,27.5,73.2325,625.34
Washim,2009,Rabi,Gram,Pulses,59400.0,79900.0,1.345,23.76833333333333,50.215,199.20000000000002
Washim,2009,Rabi,Jowar,Cereals,200.0,200.0,1.0,23.76833333333333,50.215,199.20000000000002
Washim,2009,Rabi,Safflower,Oilseeds,1000.0,800.0,0.8,23.76833333333333,50.215,199.20000000000002
Washim,2009,Rabi,Wheat,Cereals,15300.0,31700.0,2.072,23.76833333333333,50.215,199.20000000000002
Washim,2009,Summer,Groundnut,Oilseeds,100.0,200.0,2.0,33.135000000000005,23.83,43.65
Washim,2009,Whole Year,Sugarcane,Sugar,200.0,14200.0,71.0,26.78333333333333,51.53166666666667,840.36
Washim,2010,Kharif,Arhar/Tur,Pulses,62500.0,45000.0,0.72,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Bajra,Cereals,500.0,200.0,0.4,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Cotton(Lint),Fiber Crops,62000.0,128700.0,2.076,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Jowar,Cereals,26500.0,30000.0,1.132,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Maize,Cereals,400.0,1000.0,2.5,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Moong(Green Gram),Pulses,32000.0,17400.0,0.544,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Other Kharif Pulses,Pulses,100.0,100.0,1.0,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Sesamum,Oilseeds,600.0,200.0,0.333,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Soyabean,Oilseeds,209200.0,298700.0,1.428,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Kharif,Urad,Pulses,35200.0,25300.0,0.719,26.652500000000003,79.6225,975.9699999999999
Washim,2010,Rabi,Gram,Pulses,68000.0,68100.0,1.001,22.886666666666667,56.298333333333325,122.03000000000002
Washim,2010,Rabi,Jowar,Cereals,300.0,300.0,1.0,22.886666666666667,56.298333333333325,122.03000000000002
Washim,2010,Rabi,Safflower,Oilseeds,900.0,600.0,0.667,22.886666666666667,56.298333333333325,122.03000000000002
Washim,2010,Rabi,Small Millets,Cereals,22200.0,35500.0,1.599,22.886666666666667,56.298333333333325,122.03000000000002
Washim,2010,Rabi,Wheat,Cereals,21900.0,35200.0,1.607,22.886666666666667,56.298333333333325,122.03000000000002
Washim,2010,Summer,Groundnut,Oilseeds,200.0,200.0,1.0,34.35,23.225,4.3
Washim,2010,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,34.35,23.225,4.3
Washim,2011,Kharif,Arhar/Tur,Pulses,54000.0,29600.0,0.548,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Bajra,Cereals,300.0,200.0,0.667,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Cotton(Lint),Fiber Crops,64000.0,103900.0,1.623,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Jowar,Cereals,17700.0,20400.0,1.153,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Maize,Cereals,200.0,600.0,3.0,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Moong(Green Gram),Pulses,31500.0,20300.0,0.644,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Other Kharif Pulses,Pulses,100.0,100.0,1.0,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Rice,Cereals,200.0,200.0,1.0,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Sesamum,Oilseeds,500.0,100.0,0.2,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Soyabean,Oilseeds,219100.0,290600.0,1.326,26.517500000000002,78.0,740.02
Washim,2011,Kharif,Urad,Pulses,30700.0,22500.0,0.733,26.517500000000002,78.0,740.02
Washim,2011,Rabi,Gram,Pulses,61600.0,48000.0,0.779,23.323333333333334,42.11166666666666,34.41
Washim,2011,Rabi,Jowar,Cereals,300.0,300.0,1.0,23.323333333333334,42.11166666666666,34.41
Washim,2011,Rabi,Safflower,Oilseeds,700.0,500.0,0.714,23.323333333333334,42.11166666666666,34.41
Washim,2011,Rabi,Wheat,Cereals,20100.0,24600.0,1.224,23.323333333333334,42.11166666666666,34.41
Washim,2011,Summer,Groundnut,Oilseeds,300.0,600.0,2.0,33.235,28.759999999999998,27.89
Washim,2011,Summer,Maize,Cereals,100.0,100.0,1.0,33.235,28.759999999999998,27.89
Washim,2011,Summer,Sunflower,Oilseeds,100.0,100.0,1.0,33.235,28.759999999999998,27.89
Washim,2011,Whole Year,Sugarcane,Sugar,100.0,7600.0,76.0,25.908333333333335,54.528333333333336,809.54
Washim,2012,Kharif,Arhar/Tur,Pulses,53800.0,35800.0,0.665,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Bajra,Cereals,300.0,200.0,0.667,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Castor Seed,Oilseeds,100.0,30.0,0.3,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Cotton(Lint),Fiber Crops,56700.0,88000.0,1.552,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Jowar,Cereals,15900.0,19500.0,1.226,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Maize,Cereals,100.0,200.0,2.0,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Moong(Green Gram),Pulses,37700.0,31900.0,0.846,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Other Kharif Pulses,Pulses,100.0,100.0,1.0,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Sesamum,Oilseeds,700.0,100.0,0.143,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Small Millets,Cereals,1400.0,1100.0,0.786,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Soyabean,Oilseeds,200300.0,338200.0,1.688,26.635,76.775,754.0799999999999
Washim,2012,Kharif,Urad,Pulses,35700.0,28500.0,0.798,26.635,76.775,754.0799999999999
Washim,2012,Rabi,Gram,Pulses,57800.0,59000.0,1.021,23.773333333333337,49.195,86.25
Washim,2012,Rabi,Jowar,Cereals,300.0,200.0,0.667,23.773333333333337,49.195,86.25
Washim,2012,Rabi,Safflower,Oilseeds,500.0,400.0,0.8,23.773333333333337,49.195,86.25
Washim,2012,Rabi,Wheat,Cereals,16900.0,27100.0,1.604,23.773333333333337,49.195,86.25
Washim,2012,Summer,Groundnut,Oilseeds,900.0,1000.0,1.111,33.53,23.455,8.28
Washim,2012,Summer,Maize,Cereals,400.0,400.0,1.0,33.53,23.455,8.28
Washim,2013,Kharif,Arhar/Tur,Pulses,46200.0,22300.0,0.483,25.555,82.795,933.15
Washim,2013,Kharif,Bajra,Cereals,400.0,300.0,0.75,25.555,82.795,933.15
Washim,2013,Kharif,Castor Seed,Oilseeds,1500.0,900.0,0.6,25.555,82.795,933.15
Washim,2013,Kharif,Cotton(Lint),Fiber Crops,34500.0,37300.0,1.081,25.555,82.795,933.15
Washim,2013,Kharif,Jowar,Cereals,15000.0,8100.0,0.54,25.555,82.795,933.15
Washim,2013,Kharif,Maize,Cereals,300.0,900.0,3.0,25.555,82.795,933.15
Washim,2013,Kharif,Moong(Green Gram),Pulses,37700.0,12000.0,0.318,25.555,82.795,933.15
Washim,2013,Kharif,Other Kharif Pulses,Pulses,1600.0,1000.0,0.625,25.555,82.795,933.15
Washim,2013,Kharif,Sesamum,Oilseeds,500.0,100.0,0.2,25.555,82.795,933.15
Washim,2013,Kharif,Small Millets,Cereals,300.0,200.0,0.667,25.555,82.795,933.15
Washim,2013,Kharif,Soyabean,Oilseeds,276300.0,232300.0,0.841,25.555,82.795,933.15
Washim,2013,Kharif,Urad,Pulses,11900.0,4300.0,0.361,25.555,82.795,933.15
Washim,2013,Rabi,Gram,Pulses,94000.0,100700.0,1.071,22.331666666666663,60.44666666666666,208.07
Washim,2013,Rabi,Jowar,Cereals,400.0,300.0,0.75,22.331666666666663,60.44666666666666,208.07
Washim,2013,Rabi,Safflower,Oilseeds,500.0,300.0,0.6,22.331666666666663,60.44666666666666,208.07
Washim,2013,Rabi,Small Millets,Cereals,400.0,100.0,0.25,22.331666666666663,60.44666666666666,208.07
Washim,2013,Rabi,Wheat,Cereals,30900.0,50200.0,1.625,22.331666666666663,60.44666666666666,208.07
Washim,2013,Summer,Groundnut,Oilseeds,900.0,1200.0,1.333,33.97,25.165,9.39
Washim,2013,Summer,Maize,Cereals,100.0,100.0,1.0,33.97,25.165,9.39
Washim,2014,Kharif,Arhar/Tur,Pulses,52300.0,16200.0,0.31,27.935,69.4375,585.39
Washim,2014,Kharif,Bajra,Cereals,200.0,,0.0,27.935,69.4375,585.39
Washim,2014,Kharif,Castor Seed,Oilseeds,100.0,,0.0,27.935,69.4375,585.39
Washim,2014,Kharif,Cotton(Lint),Fiber Crops,20200.0,16800.0,0.832,27.935,69.4375,585.39
Washim,2014,Kharif,Jowar,Cereals,10000.0,7500.0,0.75,27.935,69.4375,585.39
Washim,2014,Kharif,Maize,Cereals,500.0,900.0,1.8,27.935,69.4375,585.39
Washim,2014,Kharif,Moong(Green Gram),Pulses,7700.0,2700.0,0.351,27.935,69.4375,585.39
Washim,2014,Kharif,Other Kharif Pulses,Pulses,400.0,200.0,0.5,27.935,69.4375,585.39
Washim,2014,Kharif,Small Millets,Cereals,100.0,,0.0,27.935,69.4375,585.39
Washim,2014,Kharif,Soyabean,Oilseeds,296500.0,121300.0,0.409,27.935,69.4375,585.39
Washim,2014,Kharif,Urad,Pulses,8200.0,2500.0,0.305,27.935,69.4375,585.39
Washim,2014,Rabi,Gram,Pulses,53900.0,28700.0,0.532,23.2,47.748333333333335,125.58000000000001
Washim,2014,Rabi,Jowar,Cereals,1600.0,1300.0,0.812,23.2,47.748333333333335,125.58000000000001
Washim,2014,Rabi,Maize,Cereals,300.0,,0.0,23.2,47.748333333333335,125.58000000000001
Washim,2014,Rabi,Safflower,Oilseeds,500.0,100.0,0.2,23.2,47.748333333333335,125.58000000000001
Washim,2014,Rabi,Small Millets,Cereals,200.0,100.0,0.5,23.2,47.748333333333335,125.58000000000001
Washim,2014,Rabi,Wheat,Cereals,30900.0,40800.0,1.32,23.2,47.748333333333335,125.58000000000001
Washim,2014,Summer,Groundnut,Oilseeds,800.0,900.0,1.125,33.34,26.44,27.520000000000003
Washim,2014,Whole Year,Sugarcane,Sugar,200.0,5800.0,29.0,26.421666666666667,53.01916666666667,748.9
Washim,2015,Kharif,Arhar/Tur,Pulses,52500.0,23000.0,0.438,27.07,73.95,740.3
Washim,2015,Kharif,Bajra,Cereals,300.0,0.0,0.0,27.07,73.95,740.3
Washim,2015,Kharif,Cotton(Lint),Fiber Crops,18700.0,19600.0,1.048,27.07,73.95,740.3
Washim,2015,Kharif,Jowar,Cereals,9600.0,4300.0,0.448,27.07,73.95,740.3
Washim,2015,Kharif,Maize,Cereals,600.0,800.0,1.333,27.07,73.95,740.3
Washim,2015,Kharif,Moong(Green Gram),Pulses,7700.0,2300.0,0.299,27.07,73.95,740.3
Washim,2015,Kharif,Sesamum,Oilseeds,200.0,30.0,0.15,27.07,73.95,740.3
Washim,2015,Kharif,Small Millets,Cereals,200.0,100.0,0.5,27.07,73.95,740.3
Washim,2015,Kharif,Soyabean,Oilseeds,302300.0,168200.0,0.556,27.07,73.95,740.3
Washim,2015,Kharif,Urad,Pulses,8600.0,3700.0,0.43,27.07,73.95,740.3
Washim,2015,Rabi,Gram,Pulses,51500.0,19200.0,0.373,25.39,37.775,27.96
Washim,2015,Rabi,Jowar,Cereals,2100.0,1200.0,0.571,25.39,37.775,27.96
Washim,2015,Rabi,Other Oilseeds,Oilseeds,300.0,40.0,0.133,25.39,37.775,27.96
Washim,2015,Rabi,Safflower,Oilseeds,200.0,50.0,0.25,25.39,37.775,27.96
Washim,2015,Rabi,Small Millets,Cereals,100.0,30.0,0.3,25.39,37.775,27.96
